School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
BANGLADESH,American Int'l Univ.Bangledesh,MAT 1205,INTEG CALC & ORD DIFF EQ,MATH 1020,CALCULUS II,3.0
BELARUS,Belarussian Nat'l Tech. Univ.,BEL 1,HIGHER MATHEMATICS,"MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
BRAZIL,Escola de Engenharia,MATH 3,DIFFERENTIAL & INTEG CALC II,MATH 1020,CALCULUS II,4.0
BRAZIL,Universidade Fed. de Pernam.,MA 027,INTEG & DIFFERENTIAL CALC 2,MATH 1020,CALCULUS II,4.0
BRAZIL,Universidade de Fortaleza,"N 102
AND N 103","CALCULUS II
AND CALCULUS III",MATH 1020,CALCULUS II,4.0
CANADA,McGill University,"MATH 133
AND MATH 141
AND MATH 262
AND MATH 264","LINEAR ALGEBRA & GEOMETRY
AND CALCULUS 2
AND INTERMEDIATE CALCULUS
AND ADV. CALCULUS FOR ENGINEERS","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
CANADA,McGill University,MATH 151,CALCULUS B,MATH 1020,CALCULUS II,4.0
CANADA,McGill University,MATH 152,CALCULUS E,MATH 1020,CALCULUS II,4.0
CANADA,McGill University,MATH 222,CALCULUS 3,MATH 1020,CALCULUS II,4.0
CANADA,McGill University,MATH&STA 189-151B,CALCULUS B,MATH 1020,CALCULUS II,4.0
CANADA,McGill University,"MATH 133
AND MATH 141
AND MATH 262
AND MATH 264","LINEAR ALGEBRA & GEOMETRY
AND CALCULUS 2
AND INTERMEDIATE CALCULUS
AND ADV. CALCULUS FOR ENGINEERS","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
CANADA,McGill University,MATH 151,CALCULUS B,MATH 1020,CALCULUS II,4.0
CANADA,McGill University,MATH 152,CALCULUS E,MATH 1020,CALCULUS II,4.0
CANADA,McGill University,MATH 222,CALCULUS 3,MATH 1020,CALCULUS II,4.0
CANADA,McGill University,MATH&STA 189-151B,CALCULUS B,MATH 1020,CALCULUS II,4.0
CANADA,University of Alberta,"MATH 334
AND MATH 113
AND MATH 115
AND MATH 214","INTRO DIFFERENTIAL EQUATIONS
AND ELEMENTARY CALCULUS I
AND ELEMENTARY CALCULUS II
AND INTERMEDIATE CALCULUS I","MATH 2400
AND MATH 1020
AND MATH 1010","INTRO DIFF EQUATIONS
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CANADA,University of Alberta,"MATH 334
AND MATH 113
AND MATH 115
AND MATH 214","INTRO DIFFERENTIAL EQUATIONS
AND ELEMENTARY CALCULUS I
AND ELEMENTARY CALCULUS II
AND INTERMEDIATE CALCULUS I","MATH 2400
AND MATH 1020
AND MATH 1010","INTRO DIFF EQUATIONS
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CANADA,University of Toronto,MAT 197H1,CALCULUS B,MATH 1020,CALCULUS II,3.0
CANADA,University of Toronto,MAT 197H1,CALCULUS B,MATH 1020,CALCULUS II,3.0
CHINA,Beijing Forestry University,"MATH 04
AND MATH 02
AND MATH 03","LINEAR ALGEBRA A
AND ADVANCED MATHEMATICS A
AND ADVANCED MATHEMATICS A","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Beijing U.of Civil Engr.& Arch,BUCE 20921036,ADVANCED MATHEMATICS,MATH 1020,CALCULUS II,4.0
CHINA,Capital U. of Econ & Business,MATH 2,CALCULUS II,MATH 1020,CALCULUS II,4.0
CHINA,China Agricultural University,"CAU 10110380
AND CAU 10110210","LINEAR ALGEBRA
AND ADVANCED MATHEMATICS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","3.0
AND 3.0
AND 3.0"
CHINA,China Agricultural University,CAU 11310024,MATHEMATICAL ANALYSIS (II),MATH 1020,CALCULUS II,4.0
CHINA,China Pharmaceutical Univ.,"MATH 1
AND MATH 2
AND MATH 3","ECONOMIC MATHEMATICS I
AND ECONOMIC MATHEMATICS II
AND LINEAR ALGEBRA","MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
CHINA,China Univ. Political Sci &Law,MATH 3,LINEAR ALGEBRA I,MATH 1020,CALCULUS II,4.0
CHINA,China Univ. Political Sci &Law,"MATH 3
AND MATH 2","LINEAR ALGEBRA I
AND MATHEMATICAL ANALYSIS II",MATH 1020,CALCULUS II,4.0
CHINA,China Univ. of Petroleum E.C.,"MATH 1
AND MATH 3","ADVANCED MATHEMATICS - 2-1
AND ADVANCED MATHEMATICS - 2-2","MATH 2011
AND MATH 1020
AND MATH 1010","MULTIVARIABLE CALCULUS
AND CALCULUS II
AND CALCULUS I","2.0
AND 4.0
AND 4.0"
CHINA,Chongqing Univ Posts & Telecom,"MATH 4
AND MATH 1
AND MATH 2","ADVANCED MATHEMATICS II
AND ADVANCED MATHEMATICS
AND LINEAR ALGEBRA","MATH 1010
AND MATH 2010
AND MATH 1020","CALCULUS I
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0
AND 4.0"
CHINA,Chongqing Univ. of Technology,"MATH 4
AND MATH 1
AND MATH 2","ADVANCED MATHEMATICS II
AND ADVANCED MATHEMATICS
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Dalian Univ. of Tech.,DU 101203,MATHEMATICAL ANALYSIS 1 & 2,"MATH 2000
AND MATH 1020
AND MATH 1010","MATHEMATICS ELECTIVE
AND CALCULUS II
AND CALCULUS I","3.0
AND 4.0
AND 4.0"
CHINA,Dalian Univ. of Tech.,MATH 1,ADVANCED MATHEMATICS,"MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
CHINA,Donghua University,"012 141
AND 012 091
AND 012 111
AND 012 121
AND 012 131","ADVANCED MATHEMATICS (4)
AND ENGINEERING MATHEMATICS (1)
AND ADVANCED MATHEMATICS (1)
AND ADVANCED MATHEMATICS (2)
AND ADVANCED MATHEMATICS (3)","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Donghua University,"MATH 1
AND MATH 11
AND MATH 2
AND MATH 4
AND MATH 5","SINGLE-VARIABLE CALC A II
AND LINEAR ALGEBRA
AND SINGLE-VARIABLE CALCULUS A I
AND GEOM & SEVERAL-VAR CALC I A
AND GEOM & SEVERAL-VAR CALC A II","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Donghua University,"MATH 1
AND MATH 2
AND MATH 4","SINGLE-VARIABLE CALC A II
AND SINGLE-VARIABLE CALCULUS A I
AND GEOM & SEVERAL-VAR CALC I A","MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
CHINA,Donghua University,"MATH 2
AND MATH 7","SINGLE-VARIABLE CALCULUS A II
AND ADVANCED MATHEMATICS (3)",MATH 1020,CALCULUS II,4.0
CHINA,Donghua University,"MATH 5
AND MATH 10
AND MATH 12
AND MATH 13
AND MATH 14","GEOM & SEVERAL-VAR CALC A II
AND SINGLE VARIABLE CALCULUS B I
AND GEOMETRY & SEVERAL-VAR CAL A I
AND LINEAR ALGEBRA B
AND SINGLE VARIABLE CALCULUS B II","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,East China Univ. of Sci & Tech,"MATH 02
AND MATH 01","ADVANCED MATHEMATICS (II)
AND ADVANCED MATHEMATICS","MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
CHINA,East China Univ. of Sci & Tech,"MATH 06
AND MATH 03
AND MATH 04
AND MATH 05","LINEAR ALGEBRA
AND ADVANCED CALCULUS A (I)
AND ADVANCED CALCULUS A (2)
AND FUNCTIONS OF COMPLEX VARIAB","MATH 4300
AND MATH 2010
AND MATH 1020
AND MATH 1010","INTRO TO COMPLEX VARIABLES
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Guangdong University of Tech.,"MATH 3
AND MATH 2","LINEAR ALGEBRA
AND ADVANCED MATH","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Guilin Univ. of Technology,"MATH 3
AND MATH 2","ADVANCED MATHEMATICS I
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
CHINA,Nanjing Univ. of Sci. & Tech.,"MATH 3
AND MATH 1
AND MATH 2","LINEAR ALGEBRA
AND ADVANCED MATHEMATICS
AND ADVANCED MATHEMATICS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Nankai University,MATH 2,ADVANCED MATH 3-2,MATH 1020,CALCULUS II,4.0
CHINA,Northeastern Univ. of China,"MATH 17
AND MATH 15
AND MATH 16","LINEAR ALGEBRA
AND ADVANCED MATH (1)
AND ADVANCED MATHEMATICS (II)","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Northeastern Univ. of China,"MATH 4
AND MATH 3","MATHEMATICAL ANALYSIS II
AND ANALYTICAL GEOMETRY",MATH 1020,CALCULUS II,4.0
CHINA,Northeastern Univ. of China,"MATH 7
AND MATH 1
AND MATH 2
AND MATH 4
AND MATH 5","MATHEMATICAL ANALYSIS III
AND MATHEMATICAL ANALYSIS I
AND ADVANCED CALC I
AND MATHEMATICAL ANALYSIS II
AND ADV CALC II","MATH 4210
AND MATH 4800
AND MATH 4200
AND MATH 2010
AND MATH 1020
AND MATH 1010","MATH ANALYSIS II
AND NUMERICAL COMPUTING
AND MATHEMATICAL ANALYSIS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Ocean University of China,"MATH 3
AND MATH 1
AND MATH 2","LINEAR ALGEBRA
AND CALCULUS I
AND CALCULUS II","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Ocean University of China,"MATH 5
AND MATH 3
AND MATH 4","LINEAR ALGEBRA
AND ADVANCED MATHEMATICS III
AND ADVANCED MATHEMATICS II 2","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Shanghai Business School,MATH 03,ADVANCED MATHEMATICS (II),MATH 1020,CALCULUS II,4.0
CHINA,Shanghai Maritime University,MATH 3,ADVANCED MATHEMATICS (A) II,MATH 1020,CALCULUS II,4.0
CHINA,Shanghai Ocean University,"MATH 2
AND MATH 4","ADVANCED MATHEMATICS B (II)
AND ADVANCED MATHEMATICS B (I)","MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
CHINA,Shanghai U of Finance &Econ.,"MATH 04
AND MATH 01
AND MATH 03
AND SU 9","MATHEMATICAL ANALYSIS III
AND MATHEMATICAL ANALYSIS I
AND MATHEMATICAL ANALYSIS II
AND LINEAR ALGEBRA","MATH 4200
AND MATH 4600
AND MATH 2010
AND MATH 1020
AND MATH 1010","MATHEMATICAL ANALYSIS
AND ADVANCED CALCULUS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","3.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Shanghai U of Finance &Econ.,SU 2,ADVANCED MATHEMATICS,"MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
CHINA,Shanghai Univ. of Eng.Science,"MATH 1
AND MATH 2
AND MATH 3","ADVANCED MATHEMATICS
AND LINEAR ALGEBRA
AND ADVANCED MATHEMATICS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Shanghai Univ. of Eng.Science,"MATH 6
AND MATH 7
AND MATH 8
AND MATH 9","SINGLE-VARIABLE CALCULUS I
AND SINGLE-VARIABLE CALCULUS 2
AND SEVERAL-VARIABLE CALCULUS 1
AND SEVERAL-VARIABLE OF CALCULUS 2","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Southeast Univ. of China,"MATH 4
AND MATH 5
AND MATH 6","MATH ANALYSIS FOR ENGINEERS I
AND GEOMETRY & ALGEBRA
AND MATH ANALYSIS FOR ENGINEERS II","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Southwest Jiaotong University,"MATH 2
AND MATH 4","LINEAR ALGEBRA M
AND ENG CRS: MATHEMATICS ANALY MII","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
CHINA,Univ. Elec Sci & Tech of China,"MATH 18
AND MATH 10
AND MATH 11
AND MATH 12
AND MATH 6
AND MATH 8","NUMERICAL ALGEBRA
AND MATHEMATICAL ANALYSIS 2
AND LINEAR ALGEBRA 1
AND MATHEMATICAL ANALYSIS 3
AND MATHEMATICAL ANALYSIS 1
AND ANALYTIC GEOMETRY","MATH 4200
AND MATH 4090
AND MATH 4600
AND MATH 2010
AND MATH 1020
AND MATH 1010","MATHEMATICAL ANALYSIS
AND FOUNDATIONS OF ANALYSIS
AND ADVANCED CALCULUS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Univ. Elec Sci & Tech of China,MATH 2,CALCULUS II,MATH 1020,CALCULUS II,4.0
CHINA,Wuhan University,MATH 2,ADVANCED MATHEMATICS II,MATH 1020,CALCULUS II,4.0
CHINA,Wuhan University,"MATH 5
AND MATH 6
AND MATH 7","LINEAR ALGEBRA D
AND ADVANCED MATEMATICS B2
AND ADVANCED MATHEMATICS B1","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Wuhan University,"MATH 9
AND MATH 8","MATHEMATICAL ANALYSIS I
AND ADV ALG/ANALY GEOMETRY I","MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
CHINA,Xi'an Jiaotong-Liverpool Univ.,"MTH 013
AND MTH 007
AND MTH 008","CALCULUS (SCI & ENGR)
AND LINEAR ALGEBRA
AND MULTIVARIABLE CALC (SCI & ENGR","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Yangzhou University,"MATH 4
AND MATH 1
AND MATH 2","LINEAR ALGEBRA
AND ADVANCED MATHEMATICS BI
AND ADVANCED MATHEMATICS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Zhejiang Gongshang Univ.,MATH 2,ADVANCED MATHEMATICS II,MATH 1020,CALCULUS II,
CHINA,Zhengzhou Univ.,"MATH 03
AND MATH 01
AND MATH 02","CALCULUS A (II)
AND LINEAR ALGEBRA
AND CALCULUS A (I)","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
California,American River Coll,"MATH 401
AND MATH 402
AND MATH 410","CALCULUS II
AND CALCULUS III
AND INTRO LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,American River Coll,"MATH 402
AND MATH 401","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
California,Bakersfield Coll,MATH 6C,CALCULUS III,MATH 1020,CALCULUS II,4.0
California,Cabrillo Coll,MATH 5B,CALCULUS II,MATH 1020,CALCULUS II,4.0
California,Calif Institute Tech,"MA 001C
AND MA 001A
AND MA 001B","CALC OF ONE & SEV VAR & LIN AL
AND CALC OF ONE & SEV VAR & LIN AL
AND CALC OF ONE & SEV VAR & LIN AL","MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
California,Calif St U Long Bch,MATH 123,CALCULUS II,MATH 1020,CALCULUS II,4.0
California,Canada Coll,MATH 252,ANALYTIC GEOMETRY/CALCULUS II,MATH 1020,CALCULUS II,4.0
California,City Coll San Frnsco,MATH 110B,CALCULUS II,MATH 1020,CALCULUS II,4.0
California,City Coll San Frnsco,"MATH 110B
AND MATH 110C","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
California,Coll Marin,MATH 124,ANALYTIC GEOMETRY & CALC II,MATH 1020,CALCULUS II,4.0
California,Colleg of the  Canyons,"MATH 213
AND MATH 212","CALCULUS III
AND CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
California,College of San Mateo,"MATH 252
AND MATH 253","CALCULUS/ANALY GEOM II
AND CALC/ANALY GEOMETRY III",MATH 1020,CALCULUS II,4.0
California,Diablo Valley Coll,"MATH 193
AND MATH 292","ANALYTIC GEOMETRY/CALCULUS II
AND ANALY GEOMETRY/CALCULUS III",MATH 1020,CALCULUS II,4.0
California,Diablo Valley Coll,"MATH 292
AND MATH 193","ANLYTIC GEOMETRY/CALCULUS III
AND ANALYTIC GEOMETRY/CALCULUS II",MATH 1020,CALCULUS II,4.0
California,Diablo Valley Coll,"MATH 292
AND MATH 192
AND MATH 193
AND MATH 194","ANALY GEOMETRY/CALCULUS III
AND ANALYTIC GEOMETRY/CALCULUS I
AND ANALYTIC GEOMETRY/CALCULUS II
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
California,East Los Angeles Col,MATH 262,CALCULUS 2,MATH 1020,CALCULUS II,4.0
California,Evergreen Vally Coll,"MATH 072
AND MATH 073
AND MATH 079","CALCULUS II W/ANALY GEOMETRY
AND MULTIVARIABLE CALCULUS
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,Folsom Lake College,"MATH 401
AND MATH 402
AND MATH 410","CALCULUS II
AND CALCULUS III
AND INTRO LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,Foothill Coll,"MATH 001C
AND MATH 001A
AND MATH 001B","CALCULUS
AND CALCULUS
AND CALCULUS","MATH 1020
AND MATH 1010","CALCULUS II
AND CALCULUS I","4.0
AND 4.0"
California,Fresno City College,"MATH 6
AND MATH 5B","MATH ANALYSIS III
AND MATH ANALYSIS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
California,Glendale Cmty Coll,MATH 104,CALCULUS/ANALY GEOMETRY,MATH 1020,CALCULUS II,4.0
California,Golden West Coll,"MATH G280
AND MATH G185","CALCULUS 3
AND CALCULUS 2","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
California,Harvey Mudd College,MATH 025,CALCULUS AND LINEAR ALGEBRA,MATH 1020,CALCULUS II,3.0
California,Irvine Valley Coll,"MATH 4A
AND MATH 26
AND MATH 3B","ANALY GEOM/CALCULUS III
AND INTRO LINEAR ALGEBRA
AND ANALY GEOM/CALCULUS II","MATH 1020
AND MATH 2010","CALCULUS II
AND MULTIVAR CALC & MATRIX ALGEBRA","4.0
AND 4.0"
California,Irvine Valley Coll,"MATH 4A
AND MATH 3B","ANALY GEOM/CALCULUS III
AND ANALY GEOM/CALCULUS II","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
California,Los Angeles City Col,"MATH 263
AND MATH 262
AND MATH 270","CALCULUS 3
AND CALCULUS 2
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,Los Angeles Valley College,MATH 266,CALCULUS/ANALY GEOMETRY 2,MATH 1020,CALCULUS II,4.0
California,Loyola Marymount University,MATH 132,CALCULUS II,MATH 1020,CALCULUS II,4.0
California,Marymount College Ca,MTH 131,CALCULUS II,MATH 1020,CALCULUS II,4.0
California,Merritt College,MATH 003B,CALCULUS II,MATH 1020,CALCULUS II,4.0
California,Mira Costa College,"MATH 155
AND MATH 260","CALCULUS & ANALY GEOM II
AND CALCULUS & ANALY GEOM III",MATH 1020,CALCULUS II,4.0
California,Mission College,MAT 003B,ANALY GEOM & CALC II,MATH 1020,CALCULUS II,4.0
California,Mission College,MATH 003B,ANALY GEOM & CALC II,MATH 1020,CALCULUS II,4.0
California,Moorpark College,MATH M25B,CALC/ANALY GEOMETRY II,MATH 1020,CALCULUS II,4.0
California,Orange Coast College,"MATH A285
AND MATH A185","INTRO LINEAR ALG & DIFF EQUA
AND CALCULUS 2","MATH 2012
AND MATH 1020","MATRIX ALGEBRA
AND CALCULUS II","2.0
AND 4.0"
California,Pasadena City Coll,"MATH 010
AND MATH 005C
AND MATH 5A
AND MATH 5B","LINEAR ALGEBRA AND
AND MULTIVARIABLE CALCULUS
AND CALCULUS
AND CALCULUS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
California,Pitzer College,"MATH 031
AND MATH 032","CALCULUS II
AND CALCULUS III",MATH 1020,CALCULUS II,4.0
California,Rio Hondo College,"MATH 191
AND MATH 250","CALCULUS II
AND CALCULUS III","MATH 2011
AND MATH 1020","MULTIVARIABLE CALCULUS
AND CALCULUS II","2.0
AND 4.0"
California,Riverside Cmty Coll,MAT 1B,CALCULUS II,MATH 1020,CALCULUS II,4.0
California,Riverside Cmty Coll,"MAT 1C
AND MAT 1B","CALCULUS III
AND CALCULUS II",MATH 1020,CALCULUS II,4.0
California,Sacramento City Coll,"MATH 401
AND MATH 402","CALCULUS II
AND CALCULUS III",MATH 1020,CALCULUS II,4.0
California,San Diego City Coll,MATH 151,CALCULUS/ANAYLYTIC GEOMETRY II,MATH 1020,CALCULUS II,4.0
California,San Diego Mesa Coll,MATH 151,CALCULUS/ANALY GEOMETRY II,MATH 1020,CALCULUS II,4.0
California,San Frncsco State Un,"MATH 228
AND MATH 227","CALCULUS III
AND CALCULUS II",MATH 1020,CALCULUS II,4.0
California,Santa Barbara City C,MATH 160,CALCULUS w/ ANALYTICAL GEOM II,MATH 1020,CALCULUS II,4.0
California,Santa Barbara City C,"MATH 210
AND MATH 160
AND MATH 200","LINEAR ALGEBRA
AND CALCULUS W/ANALYTICAL GEOM II
AND MULTIVARIABLE CALCULUS","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,Santa Clara Univ,"MATH 12
AND MATH 13","CALCULUS & ANALY GEOMETRY II
AND CALC & ANALY GEOM. III",MATH 1020,CALCULUS II,4.0
California,Santa Clara Univ,"MATH 53
AND MATH 11
AND MATH 12
AND MATH 13
AND MATH 14","LINEAR ALGEBRA
AND CALC & ANALY GEOMETRY I
AND CALCULUS & ANALY GEOMETRY II
AND CALC & ANALY GEOMETRY III
AND CALCULUS & ANALYTIC GEOMETR IV","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
California,Skyline College,MATH 253,CALCULUS ANALY GEOM III,MATH 1020,CALCULUS II,4.0
