School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
Connecticut,Univ of Connecticut,HIST 1400,MODERN WESTERN TRADITIONS,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Connecticut,University of Hartford,HIS 101,CIVILIZATION TO 1650,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Connecticut,Westrn Conn St Univ,HIS 101,AMERICAN PERSPECTIVES,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Connecticut,Yale University,HIST S187,"FILM, VIDEO & AMERICAN HISTORY",STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
FRANCE,ESSEC Business School,CPRO 14144,FRENCH CIVILIZATION,STSH 1000,SCI & TECH STUDIES ELECTIVE,2.0
Florida,Broward College,HUM 1020,INTRO TO HUM,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Florida,Embry-Riddle Aero Un,HU 140,HUM & WEST CULT,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Florida,Embry-Riddle Aero Un,HUM 140,WESTERN HUM I: ANTIQ & MID AGE,STSH 1000,SCIENCE &TECHNOLOGY ELECTIVE,3.0
Florida,Embry-Riddle Aero Un,SS 110,WORLD HISTORY,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Florida,Miami-Dade Cc North,AMH 2020,HIST US SINCE 1877,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Florida,Miami-Dade Cc North,ISS 1120,SOCIAL ENVIRONMENT,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Florida,St Petersburg Jr Col,EUH 1000,WESTERN CIVILIZATION,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Florida,St Thomas University,EUH 1000,HISTORY OF WESTRN CIV I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Florida,St Thomas University,EUH 1001,HISTORY OF WESTERN CIV II,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Florida,Univ North Florida,EUH 1000,FRESHMAN CORE I,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Georgia,Georgia Perimeter College,HIST 1112,SURV OF WRLD HISTORY FROM 1500,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Georgia,Kennesaw State Univ,HIST 1110,INTRODUCTION TO WORLD HISTORY,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Georgia,Morehouse College,HHIS 111,WORLD HISTORY: TOPICAL APPROAC,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Georgia,Morehouse College,HHIS 112,WORLD HISTORY: TOPIC APPROACH,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Georgia,Morehouse College,HHIS 113,AFRI-AMER WITHIN THE DIASPORA,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Hawaii,Hawaii Pacific Univ,HIST 1558,LIVING HISTORY OF HAWAI'I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Illinois,Illinois Inst of Technology,HUM 102,INDUSTRIAL CULTURE,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Illinois,Univ Of Chicago,HUMA 12300,HUMAN BEING AND CITIZEN I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Illinois,Univ Of Chicago,HUMA 12400,HUMAN BEING AND CITIZEN 2,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Illinois,Wm Rainey Harper Col,HST 121,HISTORY OF LATIN AMERICA,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Indiana,Purdue Univ W Lafyte,HIST 102,INTRO TO ANCIENT WORLD,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Indiana,Purdue Univ W Lafyte,HIST 104X,INTRO TO MODERN WORLD,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Kansas,Fort Hays State Univ,HIST 130,UNITED STATES HISTORY TO 1877,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Kansas,Fort Hays State Univ,HIST 131,US HISTORY SINCE 1877,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Kentucky,Centre College,HUM 110,INTRO TO HUMANITIES I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Kentucky,Centre College,HUM 120,INTRO TO HUMANITIES II,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Louisiana,Southern Univ A&M,HIST 114,HISTORY OF CIVILIZATION,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Louisiana,Xavier Univ La,HIST 1800,SLAVERY & SERVITUDE,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Maine,Bates College,ANTH 101,CULTURAL ANTHROPHOLOY,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Maryland,Hagerstown Community College,HIS 101,WORLD HISTORY I,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Maryland,Montgomery Coll Rckvlle,HS 186,HISTORY OF ANCIENT WORLD,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Maryland,U S Naval Academy,HH 104,AMERICAN NAVAL HISTORY,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Maryland,U. of  Maryland College Park,HISP 205,INTRO HISTORIC PRSRVTN,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Maryland,U. of  Maryland College Park,HIST 111,MEDIEVAL WORLD,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Maryland,Univ Maryland-Baltimore Co,HIST 101,AMERICAN HISTORY TO 1877,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Maryland,Univ Maryland-Baltimore Co,HIST 103,EAST-ASIAN CIVILIZATION,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Maryland,Univ Maryland-Baltimore Co,HIST 110,WESTERN CIVIL TO 1700,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,HIS 113,WESTERN CIVILIZATION I,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,HIS 114,WESTERN CIVILIZATION II,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Berkshire Cmty Coll,HIS 122,WORLD HISTORY SINCE 1500,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,HS 019,"DEMOCRACY, RIGHTS, EMP. II",STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Boston Coll,HS 020,"DEMROCRACY, RIGHTS, EMP. I",STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Boston University,HU 101,TRAD IN HUM,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Massachusetts,Brandeis Univ,HIST 80B,EAST ASIA: 19TH C TO PRESENT,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Massachusetts,Bristol Communty Col,HST 111,THE WEST AND THE WORLD I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Bristol Communty Col,HST 113,UNITED STATES HISTORY TO 1877,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Bunker Hill Cmty Col,HIS 101,WESTERN CIV TO THE RENAISSANCE,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Bunker Hill Cmty Col,HIS 102,WESTERN CIV FROM RENAISSANCE,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Bunker Hill Cmty Col,HIS 111,WORLD CIVILIZATION TO 1500,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Bunker Hill Cmty Col,REL 111,WORLD RELIGIONS,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Cape Cod Cmty Coll,HIS 119,WORLD HISTORY,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Clark Univ,HIST 071,INTRO TO EURO HIST: SINCE 1600,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Massachusetts,Clark Univ,HIST 128,HISTORY OF MODERN ISRAEL,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Massachusetts,Clark Univ,HIST 221,AFR-AMER HISTORY TO 1865,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
Massachusetts,Framingham State University,HIST 153,EUROPE & WORLD TO CIRCA 1450,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Massachusetts,Greenfield Cmty Coll,HIS 101,WESTERN CIVILIZATION TO 1500AD,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Harvard University,GOVT S-1732,"WAR CRIMES, GENOCIDE, JUSTICE",STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Massachusetts,Middlesex C C Ma,GOV 120,AMERICAN GOVERNMENT,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Middlesex C C Ma,HST 130,HIST OF WORLD CIV BEFORE 1500,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Mount Wachusett C C,HIS 140,HISTORY OF NEW ENGLAND,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Mount Wachusett C C,HUM 260,ART OF BEING HUMAN,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Northeastern University,HIST 1110,INTRO TO WORLD HISTORY,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Massachusetts,Northern Essex C C,GEO 103,URBAN GEOGRAPHY,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Northern Essex C C,HIS 111,WESTERN CIV I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Northern Essex C C,HIS 112,WESTERN CIV II,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Northern Essex C C,HON 104,HONORS: VISIONS OF UTOPIA,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Springfield Tech C C,HIS 111,MOD US HISTORY,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Springfield Tech C C,HIS 235,EAST ASIAN CULTURE,STSH 1000,SCIENCE &TECHNOLOGY ELECTIVE,3.0
Massachusetts,Stonehill College,GENH 100,CRIT ENCOUNTER: HISTORY,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
Massachusetts,Stonehill College,HIS 100,COR:CROSSCURRENTS & CONNECTION,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Univ Mass Boston,HIST 214,MODERN WORLD HISTORY,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
Massachusetts,Univ Mass at Amherst,ART-HIST 100,SURVEY ANCIENT-MEDIEVAL ART,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Michigan,Adrian College,HIST 103,WESTERN CIVILIZATION I,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Michigan,Adrian College,HIST 104,WESTERN CIVILIZATION II,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
Missouri,Northwst Mo St Univ,HIST 33155,AMERICA HISTORICAL SURVEY,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Hampshire,Dartmouth College,AAAS 80.08,AF-AM RELIGION & CULTURE,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Hampshire,Dartmouth College,NAS 014,AM INDIAN HIST: PRECNTACT-1800,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Hampshire,Univ New Hampshire,CLAS 401,CLASSICAL MYTHOLOGY,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Hampshire,Univ New Hampshire,HIST 410,HISTORIC SURVEY AMER CIVILIZTN,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Hampshire,Univ New Hampshire,HIST 422,WORLD HISTORY IN MODERN ERA,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Hampshire,Univ New Hampshire,POLT 402,AMERICAN POLOTICS AND GOVT,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Jersey,Bergen Cmty Coll,HIS 112,US HIST SINCE RECONST,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Brookdale Cmty Coll,HIST 116,VIETNAM,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Brookdale Cmty Coll,HIST 126,DIMENSIONS OF THE HOLOCAUST,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Camden Co Coll,HIS 101,WORLD CIVILIZATIONS I,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,Coll Of New Jersey,FSP 163,FIRST SEMINAR GENDER,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Jersey,Coll Of New Jersey,HIS 187,TOPICS: WORLD HISTORY,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Jersey,County Coll Morris,HIS 113,EARLY MODERN HISTORY,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,County Coll Morris,HIS 114,MODERN EUROPE,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,Fairleigh Dickinson University,HI 102,U.S. HISTORY,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Gloucester Co Coll,HIS 101,HISTORY OF WESTERN CIV I,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,Hudson Co Cmty Coll,HUM 101,CULTURES AND VALUES,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Mercer Co Cmty Coll,HIS 105,US HISTORY TO 1865,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Middlesex County Col,HIS 131,WORLD HISTORY I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Middlesex County Col,HIS 132,WORLD HISTORY II,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Montclair State Univ,ANTH 120,NATIVE NORTH AMERICANS,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Montclair State Univ,HIST 117,HISTORY OF THE US TO 1876,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Ocean Co College,HIST 171,WESTERN CIVIL I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Ocean Co College,HIST 172,WESTERN CIVIL II,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Ramapo College of New Jersey,HIST 101,INTRO TO US HIST I,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Jersey,Ramapo College of New Jersey,HIST 110,MODERN WORLD CIVILIZATIONS,STSH 1000,SCI & TECH STUDIES ELECTIVE,4.0
New Jersey,Raritan Vly Cmty Clg,HIST 101,WORLD HISTORY I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Rider University,HIS 150,WORLD HISTORY TO 1500,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Rowan University,HIST 05120,WRLD HIST AFTER 1500,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,St Peters College,HS 121,THE WESTERN TRADITION,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,St Peters College,HS 122,WORLD PERSPECTIVES IN HISTORY,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,Sussex Co Cmty Coll,HIST 101,HISTOR OF WESTERN CIVIL I,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,Sussex Co Cmty Coll,HIST 102,HIST. OF WESTERN CIVIL II,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,The William Paterson Univ.,HIST 101,FOUND OF WESTERN CIV,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,The William Paterson Univ.,HIST 1040,THE EARLY MODERN WORLD,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New Jersey,Warren Co Cmty Coll,HIS 101,WESTERN CIVILIZATION I,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New Jersey,Warren Co Cmty Coll,HIS 102,WESTERN CIVILIZATION II,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New York,Adirondack Cmty Coll,HIS 100,WESTERN CIVIL TO 1500,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New York,Albany Coll Pharmacy,HUM 101,PRE-MODERN WORLD,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New York,Albany Coll Pharmacy,HUM 102,MODERN WORLD,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New York,Bard College,HIST 142,BRITAIN SINCE 1707,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,4.0
New York,Baruch College,HIS 1003H,HONORS-GLO HIS 1500,STSH 1000,SCIENCE & TECHNOLOGY ELECTIVE,3.0
New York,Borough Manhattn C C,AFN 121,HISTORY AFRICAN CIVILIZATIONS,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
New York,Borough Manhattn C C,AFN 123,AF-AMER HIS TO 1865,STSH 1000,SCI & TECH STUDIES ELECTIVE,3.0
