School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New Jersey,County Coll Morris,ELT 201,ELECTRICITY,ECSE 2010,ELECTRIC CIRCUITS,4.0
New Jersey,County Coll Morris,"ENR 235
AND ENR 236","ENGR CIRCUIT ANALYSIS I
AND ENGR CIRCUIT ANALY LAB I",ECSE 2010,ELECTRIC CIRCUITS,4.0
New Jersey,County Coll Morris,"ENR 235
AND ENR 236","ENR CIRCUIT ANALY I
AND ENR CIRCUIT ANALYS LAB I",ECSE 2010,ELECTRIC CIRCUITS,4.0
New Jersey,Essex Co College,ELC 115,ELECTRIC CIRCUITS: DC AND AC,ECSE 2010,ELECTRIC CIRCUITS,3.0
New Jersey,NJ Inst of Technology,ECE 231,CIRCUITS AND SYSTEMS I,ECSE 2010,ELECTRIC CIRCUITS,3.0
New Jersey,Raritan Vly Cmty Clg,ENGR 111,INTRO TO CIRCUIT ANALYSIS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New Jersey,Stevens Inst of Technolgy,E 245,CIRCUITS AND SYSTEMS,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Adirondack Cmty Coll,EGR 222,CIRCUIT ANALYSIS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Alfred University,ELEC 220,CIRCUIT THEORY,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Borough Manhattn C C,ESC 221,CIRCUITS & SYS. I,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Clarkson University,ES 250,ELECTRICAL SCIENCE,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Corning Cmty Coll,ENGR 2180,ENGINEERING CIRCUIT ANALYSIS,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Dutchess Cmty Coll,ENR 201,INTRO TO ELEC CIRCUITS & NETWK,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Fulton-Montgomery Cc,ES 281,ELECTRIC & ELECTRONIC CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Fulton-Montgomery Cc,ES 2811,ELECTRONIC CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Fulton-Montgomery Cc,"ES 2812
AND ES 2811","ELECTRONIC CIRCUITS LAB
AND ELECTRONIC CIRCUITS",ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Fulton-Montgomery Cc,ESC 281,ELECTRIC & ELECTRONIC CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Hostos Community College,ENGR 204,ELECTRICAL CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Hudson Vly Cmty Coll,ENGR 225,ELECTRICAL CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Jefferson Cmty C Ny,ENS 207,ELECTRICAL SCIENCE,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Kingsborough C C,EGR 02200,INTRO ELECTRICAL ENGINEERING,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Mohawk Valley C C,ES 291,ELECTRICAL CIRCUITS 1,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Monroe Cmty College,ENR 253,CIRCUIT ANL I,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Nassau Cmty College,"ENS 225
AND ENS 226","ENGINEERING CIRCUIT ANALY I
AND ENGR CIRCUIT ANALYSIS II",ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Onondaga Cmty Coll,ELT 141,CIRCUITS I,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Orange Co Cmty Coll,53 212,CIRCUIT THEORY,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Orange Co Cmty Coll,EGR 212,CIRCUIT THEORY,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Polytechnic Inst. of NY Univ.,"EE 2013
AND EE 2024","FUND OF ELECTRICAL CIRCUITS I
AND FUND OF ELEC CIRCUITS II",ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Queensborough C C,EE 204,ELECT CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Queensborough C C,"EE 204
AND EE 101","ELECT CIRCUITS
AND ENGINEERING DESIGN 1",ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Rochester Inst of Technology,"EEET 122
AND EEET 111
AND EEET 112
AND EEET 121","AC CIRCUITS LAB
AND DC CIRCUITS
AND DC CIRCUITS LAB
AND AC CIRCUITS","ECSE 2000
AND ECSE 2010","ELECT, COMP, AND SYS ENGR ELEC
AND ELECTRIC CIRCUITS","4.0
AND 4.0"
New York,Rockland Cmty Coll,ENR 206,ELECTRIC CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,SUNY Albany,CEN 280,INTRODUCTION TO CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,SUNY Binghamton,EECE 260,ELECTRICAL CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,SUNY Buffalo,EE 202,CIRCUIT ANALYSIS I,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,SUNY Coll Ag & Tech,ENGR 210,INTRO TO ELECTRICAL SYSTEMS,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,SUNY Coll Tech Delhi,EGSC 230,CIRCUIT ANALYSIS I,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,SUNY Inst. of Tech Utica/Rome,ECE 260,ELECTRICAL CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,SUNY Laguardia Comm. Coll.,MAE 213,ELECTRIC CIRCUITS 1,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,SUNY Maritime Coll,ENGR 290,CIRCUIT ANALYSIS,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,SUNY Oneonta,ENGR 338,ELECTRIC CIRCUITS II,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Schenectady Co C C,ELT 110,CIRCUITS DIG SYS 1,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Suffolk Co Cc Ammrmn,ENS 233,ELECT. ENG. CIRCUIT ANALYSIS,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Suny Coll Tech Alfrd,ENGR 3004,CIRCUIT ANALYSIS I,ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Suny Coll Tech Cnton,"ELEC 109
AND ELEC 101","ELECTRIC CIRCUITS I LAB
AND ELECTRIC CIRCUITS I",ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,Suny Coll Tech Cnton,ELEC 263,ELECTRIC CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Syracuse University,"ELE 231
AND ECE 292
AND ELE 232
AND ELE 291","EE FUNDAMENTALS I
AND ELECTRICAL LAB II
AND EE FUNDAMENTALS II
AND EE LABORATORY I","ECSE 2050
AND ECSE 2010","INTRODUCTION TO ELECTRONICS
AND ELECTRIC CIRCUITS","4.0
AND 4.0"
New York,Syracuse University,"ELE 291
AND ELE 231","EE LABORATORY I
AND EE FUNDAMENTALS I",ECSE 2010,ELECTRIC CIRCUITS,4.0
New York,US Merch Marine Acad,EE 300,ELECTRIC CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,3.0
New York,Ulster Co Cmty Coll,"ENR 218
AND ENR 208","INTRO TO CIRCUIT ANALY. LAB
AND INTRO TO CIRCUITS ANALYSIS",ECSE 2010,ELECTRIC CIRCUITS,4.0
Ohio,Case Western Reserve,ENGR 210,INTRO CIRCUITS & INSTRUMENTS,ECSE 2010,ELECTRIC CIRCUITS,4.0
Ohio,Cleveland State Univ,EEC 310,ELECTRIC CIRCUITS I,ECSE 2010,ELECTRIC CIRCUITS,4.0
Ohio,Sinclair Cmty Coll,"EET 205
AND EET 150
AND EET 155","ELECT CIRCUITS + INSTRUM III
AND ELECT-CIRCUITS + INSTRUMENT
AND ELECT CIRCUITS + INSTRU II",ECSE 2010,ELECTRIC CIRCUITS,4.0
Oregon,Oregon St Univ,"ENGR 203
AND ENGR 201
AND ENGR 202","ELECTRICAL FUNDAMENTALS III
AND ELECTRICAL FUNDAMENTALS I
AND ELECTRICAL FUNDAMENTALS II",ECSE 2010,ELECTRIC CIRCUITS,4.0
Pennsylvania,Franklin & Marshall,PHYS 222,ELECTRONICS,ECSE 2010,ELECTRIC CIRCUITS,4.0
Pennsylvania,Swarthmore College,"ENGR 011
AND ENGR 012","ELEC. CIRCUIT ANALYSIS
AND LINEAR, PHYSICAL SYS ANALYSIS",ECSE 2010,ELECTRIC CIRCUITS,4.0
Pennsylvania,Widener University,"ENGR 223
AND ENGR 219","ELECTRIC CIRUITS LAB
AND ELECTRIC CIRCUITES",ECSE 2010,ELECTRIC CIRCUITS,4.0
ROMANIA,Technical Univ. of Chui-Napoca,YEAR II 4,ELECTRONIC DEVICES AND CIRCUIT,ECSE 2010,ELECTRIC CIRCUITS,4.0
RUSSIAN FEDERATION,Mordovian State University,ENGR 6,GEN ELECTRONICS FOR ELEC ENGR,ECSE 2010,ELECTRIC CIRCUITS,3.0
RUSSIAN FEDERATION,Moscow Aviation Institute,MAI 15,FUND OF THEORY OF CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,4.0
Rhode Island,University of Rhode Island,"ELE 215
AND ELE 212","LINEAR CIRCUITS LABORATORY
AND LINEAR CIRCUIT THEORY",ECSE 2010,ELECTRIC CIRCUITS,4.0
SINGAPORE,Singapore Polytechnic,MA 1090,ELECTRIC CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,4.0
SOUTH KOREA,Seoul Natl Univ.,ENGR 05,ELECTRONIC CIRCUITS,ECSE 2010,ELECTRIC CIRCUITS,3.0
Tennessee,Pellissippi State Comm.Coll.,EET 1012,ELECTRICAL CIRCUITS I,ECSE 2010,ELECTRIC CIRCUITS,3.0
UNITED KINGDOM,University College London,"ELEC 10112
AND ELEC 10118","CIRCUIT ANALYSIS AND SYNTHESIS
AND ELECTRONIC ENGR DESIGN PRIN",ECSE 2010,ELECTRIC CIRCUITS,4.0
Vermont,Norwich University,EE 204,ELECTRICAL CIRCUITS I,ECSE 2010,ELECTRIC CIRCUITS,3.0
Vermont,Vermont Tech College,ELT 1031,ELECTRICAL CIRCUITS 1,ECSE 2010,ELECTRIC CIRCUITS,4.0
Virginia,Northern Virginia CC Annandale,"EGR 255
AND EGR 251
AND EGR 252","ELECTRIC CIRCUITS LAB
AND BASIC ELECTRIC CIRCUITS I
AND BASIC ELECTRIC CIRCUITS II",ECSE 2010,ELECTRIC CIRCUITS,4.0
Virginia,Thomas Nelson C C,EGR 260,CIRCUIT ANALYSIS,ECSE 2010,ELECTRIC CIRCUITS,3.0
Washington,University of Washington,E E 233,CIRCUIT THEORY,ECSE 2010,ELECTRIC CIRCUITS,4.0
West Virginia,West Virginia Univ,"EE 222
AND EE 221","INTRO ELECTRICAL ENGR LAB
AND INTRO ELECTRICAL ENGINEERING",ECSE 2010,ELECTRIC CIRCUITS,4.0
