School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
California,Foothill Coll,"ECON 001B
AND ECON 001A","PRIN OF MICROECONOMICS
AND PRIN OF ECONOMICS (MACRO)","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
California,Los Angeles Valley College,"ECON 001
AND ECON 002","PRINCIPLES OF ECONOMICS I
AND PRINCIPLES OF ECONOMICS II","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
California,Los Angeles Valley College,"ECON 4
AND ECON 2","PRINCIPLES OF ECONOMICS I
AND PRINCIPLES OF ECONOMICS II","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
California,Mission College,"ECON 001B
AND ECON 002B","PRIN MICROECONOMICS
AND PRIN MICROECONOMICS",ECON 1200,INTRODUCTORY ECONOMICS,4.0
California,Mount San Antonio C,"BUSC 1B
AND BUSC 1A","PRIN OF ECON MICRO
AND PRIN OF ECON MACRO","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
California,Napa Valley College,"ECON 100
AND ECON 101","PRINC OF MACROECON
AND PRINC OF MICROECON","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
California,Orange Coast College,ECON A100,ECON: GENERAL CONCEPTS,ECON 1200,INTRODUCTORY ECONOMICS,3.0
California,Pasadena City Coll,ECON 1A,PRINCIPLES OF ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,3.0
California,Pitzer College,"ECON 052
AND ECON 051","PRINC OF MICROECONOMICS
AND PRINC OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
California,Sacramento City Coll,"ECON 304
AND ECON 302","PRINCIPLES OF MICROECONOMICS
AND PRINCIPLES OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
California,San Diego Mesa Coll,"ECON 121
AND ECON 120","PRINCIPLES OF ECONOMICS II
AND PRINCIPLES OF ECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
California,San Jose State Univ,"ECON 1B
AND ECON 1A","PRIN OF ECONOMICS
AND PRINC OF ECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
California,Univ Calif San Diego,ECON 1,ELEMENTS OF ECONOMICS I,ECON 1200,INTRODUCTORY ECONOMICS,4.0
California,Univ California-Santa Barbara,ECON 1,PRINCIPL ECON MICRO,ECON 1200,INTRODUCTORY ECONOMICS,4.0
California,Univ San Francisco,"ECON 102
AND ECON 111","PRINC. OF MACROECONOMICS
AND PRINC. OF MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 4.0"
California,Univ of California Los Angeles,"ECONXL 1
AND ECONXL 2","PRINCIPLES OF ECONOMICS
AND PRINCIPLES OF ECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
Colorado,Front Range Cmty Co,"ECO 202
AND ECO 201","PRINCIPLES OF MICROECONOMICS
AND PRINCIPLES OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Colorado,University Of Denver,ECON 1020,MICRO- AND MACROECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Connecticut,Fairfield University,"EC 0012
AND EC 0011","INTRO TO MACROECONOMICS
AND INTRO TO MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Connecticut,Middlesex Cmty-Tech,"ECN F102
AND ECN F101","PRINCIPLES OF MICROECONOMICS
AND PRINCIPLES OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Connecticut,Norwalk Community College,"ECN 101
AND ECN 102","PRINC. OF MACROECONOMICS
AND PRINC OF MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Connecticut,Sacred Heart Univ,"EC 203
AND EC 202","PRINCIPLES--MACROECONOMICS
AND PRINCIPLES--MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Connecticut,Southern Conn St Univ,"ECO 101
AND ECO 100","PRINC OF MICROECONOMICS
AND PRINC OF MACROECONOMICS","ECON 1200
AND ECON 1000","INTRODUCTORY ECONOMICS
AND ECONOMICS ELECTIVE","3.0
AND 3.0"
Connecticut,Trinity College Ct,ECON 101,BASIC ECONOMIC PRINCIPLES,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Connecticut,Univ of Connecticut,ECON 1000,ESSENTIALS OF ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,3.0
Connecticut,Univ of Connecticut,ECON 101,ESSENTIALS OF ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,3.0
Connecticut,Univ of Connecticut,"ECON 112
AND ECON 111","PRINCIPLES OF MICROECONOMICS
AND PRINCIPLES OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Connecticut,Univ of Connecticut,"ECON 1202
AND ECON 1201","PRINCIPLES OF MACROECONOMICS
AND PRINCIPLES OF MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Connecticut,University of Hartford,"EC 211
AND EC 110","PRINCIPLES OF MICROECONOMICS
AND PRINCIPLES OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Connecticut,Westrn Conn St Univ,"ECO 101
AND ECO 100","PRINCIPLES OF MICROECONOMICS
AND PRINCIPLES OF MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Delaware,Delaware Tec Cc Stan,"ECO 111
AND ECO 122","MACROECONOMICS
AND MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Delaware,University of Delaware,"ECON 103
AND ECON 101","INTRODUCTION OF MACROECONOMICS
AND INTRODUCTION TO MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
District of Columbia,George Washington University,ECON 011,PRINCIPLES OF ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,3.0
District of Columbia,Georgetown Univ,"ECON 002
AND ECON 001","ECON PRINCIPLES MACRO
AND ECON PRINCIPLES MICRO","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
District of Columbia,The American Univers,"ECON 200
AND ECON 100G","MICROECONOMICS
AND MACROECONOMICS","ECON 1200
AND ECON 1000","INTRODUCTORY ECONOMICS
AND ECONOMICS ELECTIVE","3.0
AND 3.0"
Florida,Florida State Univ,"ECO 2013
AND ECO 2023","PRIN. OF MACROECONOMICS
AND PRINC OF MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Florida,Miami-Dade Cc North,"ECO 2023
AND ECO 2013","PRIN/ECONOMICS-MICR
AND PRIN/ECONOMICS-MACR","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Florida,Miami-Dade Cc South,"ECO 2013
AND ECO 2023","PRIN/ECONOMICS - MACRO
AND PRINC/ECONOMICS - MICRO","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Florida,Rollins College,BUS 233,MICRO & MACRO ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Georgia,Mercer Univ Macon,"ECN 151
AND ECN 150","PRINCIPLES OF MACROECONOMICS
AND PRINCIPLES OF MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Georgia,Morehouse College,"HECO 202
AND HECO 201","PRINC OF MICROECONOMICS
AND PRINC OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Illinois,Knox College,"ECON 120
AND ECON 110","PRINC. OF MACROECONOMICS
AND PRINC. OF MICROECONOMICS","ECON 1200
AND ECON 1000","INTRODUCTORY ECONOMICS
AND ECONOMICS ELECTIVE","2.0
AND 4.0"
Illinois,Richland Cmty Coll,"ECON 2302
AND ECON 2301","PRINCIPLES OF ECONOMICS II
AND PRINCIPLES OF ECONOMICS I",ECON 1200,INTRODUCTORY ECONOMICS,4.0
Illinois,Triton College,"ECO 103
AND ECO 102","MICROECONOMICS
AND MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Illinois,Univ Illinois Urbana,"ECON 102
AND ECON 103","MICROECONOMIC PRINC
AND MACROECONOMIC PRINC","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Indiana,Earlham College,ECON 1000,INTRO TO ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,3.0
Indiana,Purdue Univ W Lafyte,"ECON 25200
AND ECON 25100","MACROECONOMICS
AND MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Iowa,Cornell Coll,"ECB 101
AND ECB 102","MACROECONOMICS
AND MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
Iowa,Grinnell College,ECN 111,INTRO TO ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Iowa,University Of Iowa,"06E 001
AND 06E 002","PRINCIPLES OF MICROECONOMICS
AND PRINCIPLES OF MACROECONOMIC","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
Kentucky,Centre College,"ECO 220
AND ECO 110","MICROECONOMIC ANALYSIS
AND INTRO TO ECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Louisiana,Tulane University,"ECON 101
AND ECON 102","MICROECONOMICS
AND MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Louisiana,Univ Of New Orleans,"ECON 1203
AND ECON 1204","PRINC OF MICROECONOMICS
AND PRINC OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Maine,Colby College,EC 134,PRINS OF MACROECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Maine,Univ Southern Maine,"ECO 102
AND ECO 101","INTRODUCTION TO MICROECONOMICS
AND INTRODUCTION TO MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Maryland,Anne Arundel C C,"ECO 211
AND ECO 212","PRINCIPLES OF ECONOMICS 1
AND PRINCIPLES OF ECONOMICS 2","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Maryland,Commun Coll of Baltimore Cnty,ECON 202,INTRO MICRO-ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,3.0
Maryland,Johns Hopkins Univ.,"ECON 180.101
AND ECON 180.102","ELEM OF MACROECONOMICS
AND ELEM. OF MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Maryland,Loyola College,"EC 102
AND EC 103","MICROECONOMIC PRINCIPLES
AND MACROECONOMIC PRINCIPLES","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Maryland,Montgomery Coll Rckvlle,"EC 202
AND EC 201HC","PRIN OF ECONOMICS II
AND PRIN OF ECONOMICS I - HONORS","ECON 1200
AND ECON 1000","INTRODUCTORY ECONOMICS
AND ECONOMICS ELECTIVE","3.0
AND 3.0"
Maryland,U. of  Maryland College Park,"ECON 201
AND ECON 200","PRINC. MACRO-ECONOMICS
AND PRIN MICRO-ECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
Maryland,Washington College,"ECN 112
AND ECN 111","PRINCIPLES OF MICROECONOMICS
AND PRINCIPLES OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Massachusetts,Babson College,ECN 2000,PRIN OF MACRO,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Massachusetts,Babson College,"IME 2321
AND IME 2311","IME2 ECONOMICS
AND IME 1 MACRO. ECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Massachusetts,Berkshire Cmty Coll,"ECO 212
AND ECO 211","PRINCIPLES OF MACROECONOMICS
AND PRINCIPLES OF MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Massachusetts,Boston Coll,"EC 132
AND EC 131","PRINCIPLES/ECON II/MACRO
AND PRINCIPLES/ECON I/MICRO","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Massachusetts,Boston Coll,"ECON 1131
AND ECON 1132","PRINC. ECON. I/MICROECONOMICS
AND PRINC:/ECON II/MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Massachusetts,Boston University,"EC 101
AND EC 102","INTRO MICRO
AND INTRO TO MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
Massachusetts,Bunker Hill Cmty Col,"ECO 202
AND ECO 201","MICROECONOMICS
AND MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Massachusetts,Clark Univ,ECON 011,PRINCIPLES OF ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Massachusetts,Dean College,"ECO 111
AND ECO 112","PRNC OF ECONOMICS - MACRO
AND PRINC OF ECONOMICS - MICRO","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Massachusetts,Greenfield Cmty Coll,"ECO 102
AND ECO 101","PRINC. OF MICROECONOMICS
AND PRINC. OF MACROECONOMICS","ECON 1200
AND ECON 1000","INTRODUCTORY ECONOMICS
AND ECONOMICS ELECTIVE","3.0
AND 3.0"
Massachusetts,Hampshire College,SS 0210,INTRODUCTORY ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Massachusetts,Harvard University,ECON E-10A,PRINCIPLES OF ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Massachusetts,Harvrd-Radclff Fresh,"ECON S-10A
AND ECON S-10B","PRINCIPLES OF ECON: MICRO
AND PRINCIPLES OF ECON: MACRO","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
Massachusetts,Holyoke Cmty College,"ECN 102
AND ECN 101","ECONOMICS II
AND ECONOMICS I","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Massachusetts,Northeastern University,ECNM 1115,PRINCIPLES OF MACROECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Massachusetts,Northeastern University,"ECON 1116
AND ECON 1115","PRINC OF MICROECONOMICS
AND PRINC OF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
Massachusetts,Northern Essex C C,"ECO 202
AND ECO 201","MACRO ECONOMICS
AND MICRO ECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Massachusetts,Quincy College,"ECO 201
AND ECO 202","MICROECONOMICS
AND MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Massachusetts,Simons Rock Clg Bard,"ECON 101
AND ECON 100","MACROECONOMICS
AND MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Massachusetts,Simons Rock Clg Bard,"ECON 204
AND ECON 101","INTERMEDIATE MICROECONOMICS
AND MACROECONOMICS","ECON 1000
None ECON 1200","ECONOMICS ELECTIVE
None INTRODUCTORY ECONOMICS","2.0
None 4.0"
Massachusetts,Springfield Tech C C,"ECON 200
AND ECON 100","ECONOMICS 2
AND ECONOMICS 1","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Massachusetts,Suffolk University,EC 101AE,APPLIED MICROECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Massachusetts,Univ Mass Boston,"ECON 102
AND ECON 101","INTRO TO MACROECONOMICS
AND INTRO TO MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Massachusetts,Univ Mass at Amherst,"ECON 104
AND ECON 103","INTRO TO MACROECONOMICS
AND INTRO TO MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
Massachusetts,Wheaton Coll Ma,ECON 102,INTRODUCTION TO MICROECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,4.0
Massachusetts,Worcester State University,"EC 120
AND EC 110","INTRO TO MACROECONOMICS
AND INTRO TO MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Michigan,Centrl Michigan Univ,"ECO 204
AND ECO 203","PRIN MACRO/GLOBAL ECO
AND MICROECONOMICS PRIN BUS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Michigan,Washtenaw Cmty Coll,"ECO 222
AND ECO 211","PRINCIPLES OF ECONOMICS II
AND PRINCIPLES OF ECONOMICS I","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
Missouri,Northwst Mo St Univ,"ECON 52151
AND ECON 52150","GENERAL ECONOMICS II
AND GENERAL ECONOMICS I","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
Montana,Univ Montana,"ECNS 201S
AND ECNS 202S","PRINC. OF MICROECONOMICS
AND PRINC. PF MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
New Hampshire,Univ New Hampshire,"ECON 402
AND ECON 401","PRINCIPLES OF ECONOMICS MICRO
AND PRINCIPLES OF ECONOMICS MACRO","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
New Hampshire,Univ New Hampshire,"ECON 402
AND ECON 401A","PRINC. OF ECONOMICS-MICRO
AND PRINC ECONOMICS MACRO-INTL","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","4.0
AND 4.0"
New Jersey,Brookdale Cmty Coll,ECON 107,ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,3.0
New Jersey,County Coll Morris,"ECO 212
AND ECO 211","PRINCIPLES OF ECONOMICS II
AND PRINCIPLES OF ECONOMICS I","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
New Jersey,Hudson Co Cmty Coll,"ECO 201
AND ECO 202","PRINCIPLES OF MACROECONOMICS
AND PRINCIPLES OF MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
New Jersey,NJ Inst of Technology,ECON 201,ECONOMICS,ECON 1200,INTRODUCTORY ECONOMICS,3.0
New Jersey,NJ Inst of Technology,"ECON 265
AND ECON 266","MICROECONOMICS
AND MACROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
New Jersey,Passaic Co Cmty Coll,"EC 102
AND EC 101","ECONOMICS II
AND ECONOMICS I","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
New Jersey,Raritan Vly Cmty Clg,"ECON 101
AND ECON 102","MACROECONOMICS
AND MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","2.0
AND 4.0"
New Jersey,Rutgers Univ. New Brunswick,"220 103
AND 220 102","INTRO TO MACROECONOMICS
AND INTRO TO MICROECONOMICS","ECON 1000
AND ECON 1200","ECONOMICS ELECTIVE
AND INTRODUCTORY ECONOMICS","3.0
AND 3.0"
New Jersey,Rutgers Univ. New Brunswick,"220 106
AND 220 105","PRINCIPLES OF MACRO-ECON
AND PRINCIPLES OF MICRO-ECON.","ECON 1200
AND ECON 1000","INTRODUCTORY ECONOMICS
AND ECONOMICS ELECTIVE","3.0
AND 3.0"
