School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New York,SUNY Geneseo,"PHYS 123
AND PHYS 125
AND PHYS 223","ANALYTICAL PHYSICS I
AND ANALYTIAL PHYSICS II
AND ANALY PHYSICS III","PHYS 2000
AND PHYS 1200
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS II
AND PHYSICS I","1.0
AND 4.0
AND 4.0"
New York,SUNY Inst. of Tech Utica/Rome,PHY 401,ELECTROMAGNETISM,PHYS 2000,PHYSICS ELECTIVE,4.0
New York,SUNY Oneonta,PHYS 214,VIBRATIONS AND WAVES,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY Oneonta,PHYS 299,IND. ST.: SCI. VIDEO DESIGN,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY Oneonta,PHYS 301,COMPUTATIONAL PHYSICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY Oneonta,PHYS 382,ADV. PHYSICS LAB,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY Plattsburgh,PHY 311,ANANLYTICAL MECHANICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY Plattsburgh,PHY 312,ENG MECHANICS/DYNAMICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY Plattsburgh,PHY 314,INTRO MODERN PHYSICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY Plattsburgh,PHY 317,FLUID DYNAMICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY Plattsburgh,PHY 320,STRENGTH OF MATERIALS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY Plattsburgh,PHY 365,ELECTRONICS FOR SCIENTISTS,PHYS 2000,PHYSICS ELECTIVE,4.0
New York,SUNY Plattsburgh,PHY 411,MATH METHODS FOR PHYS/ENG,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,SUNY at Stony Brook,PHY 126,CLASSICAL PHYSICS B,PHYS 2000,PHYSICS ELECTIVE,2.0
New York,Siena College,PHYS 250,COMPUTATIONAL PHYSICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,Siena College,PHYS 260,THERMAL PHYSICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,Siena College,PHYS 330,THERMAL PHYSICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,Skidmore College,PY 210,FOUNDATIONS OF MODERN PHYSICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,Skidmore College,PY 331,MATH AND COMP PHYSICS,PHYS 2000,PHYSICS ELECTIVE,4.0
New York,St John Fisher Coll,"PHYS 212L
AND PHYS 211L","MODERN PHYSICS LAB II
AND MODERN PHYSICS LAB I",PHYS 2000,PHYSICS ELECTIVE,2.0
New York,St Lawrence Univ,"PHYS 317
AND PHYS 307
AND PHYS 308","INSTRUMENTATION LAB
AND CLASS MECHANICS
AND ELECTRICITY AND MAGNETISM","PHYS 2000
AND PHYS 2000","PHYSICS ELECTIVE
AND PHYSICS ELECTIVE","4.0
AND 4.0"
New York,St Lawrence Univ,"PHYS 317
AND PHYS 307
AND PHYS 308","INSTRUMENTATION LAB
AND CLASS MECHANICS
AND ELECTRICITY AND MAGNETISM","PHYS 2000
AND PHYS 2000","PHYSICS ELECTIVE
AND PHYSICS ELECTIVE","4.0
AND 4.0"
New York,St Lawrence Univ,"PHYS 317
AND PHYS 318","INSTRUMENTATION LAB
AND ELECTRONICS LAB",PHYS 2000,PHYSICS ELECTIVE,4.0
New York,St Lawrence Univ,PHYS 333,MATHEMATICAL METHODS PHYS,PHYS 2000,PHYSICS ELECTIVE,4.0
New York,Suffolk Co Cc Ammrmn,"PHY 246
AND PHY 245","PHYSICS III LAB
AND PHYSICS III",PHYS 2000,PHYSICS ELECTIVE,4.0
New York,Suny Coll Tech Cnton,"PHYS 127
AND PHYS 133","PHYSICS LAB III
AND UNIVERSITY PHYSICS III",PHYS 2000,PHYSICS ELECTIVE,4.0
New York,Suny Coll Tech Cnton,"PHYS 133
AND PHYS 127","UNIV PHYSICS III
AND PHYSICS LAB III",PHYS 2000,PHYSICS ELECTIVE,4.0
New York,Suny Coll Tech Cnton,PHYS 301,INTRODUCTION TO PHOTONICS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,The City College of New York,PHYS 32300,QUANT MECH APP PHYS,PHYS 2000,PHYSICS ELECTIVE,3.0
New York,University of Rochester,PHY 143,20TH CENTURY PHYSICS (HONORS),PHYS 2000,PHYSICS ELECTIVE,4.0
New York,University of Rochester,PHY 237,QUANTUM MECH OF PHYSICAL SYS,PHYS 2000,PHYSICS ELECTIVE,4.0
New York,Wells College,PHYS 303,THEORETICAL MECHANICS,PHYS 2000,PHYSICS ELECTIVE,3.0
Ohio,Bowling Green St U,PHYS 470,IND STUDY/ELECTRONICS,PHYS 2000,PHYSICS ELECTIVE,3.0
Ohio,Kenyon College,"PHYS 146
AND PHYS 145","INTRO EXPERIMENTAL PHYSICS II
AND MODERN PHYSICS",PHYS 2000,PHYSICS ELECTIVE,4.0
Ohio,Kenyon College,"PHYS 246
AND PHYS 245","OSCILLATIONS & WAVES LAB
AND OSCILLATIONS & WAVES",PHYS 2000,PHYSICS ELECTIVE,4.0
Oregon,Reed College,PHYS 201,OSCILLATIONS & WAVES,PHYS 2000,PHYSICS ELECTIVE,4.0
Oregon,Reed College,PHYS 202,MODERN PHYSICS,PHYS 2000,PHYSICS ELECTIVE,4.0
Oregon,Reed College,PHYS 311,CLASSICAL MECHANICS I,PHYS 2000,PHYSICS ELECTIVE,4.0
Oregon,Reed College,PHYS 321,ELECTRODYNAMICS,PHYS 2000,PHYSICS ELECTIVE,4.0
Oregon,Reed College,PHYS 331,ADVANCED LABORATORY I,PHYS 2000,PHYSICS ELECTIVE,4.0
Oregon,Reed College,PHYS 332,ADVANCED LABORATORY II,PHYS 2000,PHYSICS ELECTIVE,4.0
Oregon,Reed College,PHYS 342,QUANTUM MECHANICS I,PHYS 2000,PHYSICS ELECTIVE,4.0
Oregon,Reed College,PHYS 351,THERMAL PHYSICS,PHYS 2000,PHYSICS ELECTIVE,4.0
Pennsylvania,Drexel University,PHYS 223,MODERN PHYSICS LABORATORY,PHYS 2000,PHYSICS ELECTIVE,3.0
Pennsylvania,Franklin & Marshall,PHY 344,QUANTUM MECHANCIS,PHYS 2000,PHYSICS ELECTIVE,4.0
Pennsylvania,Franklin & Marshall,PHY 471,COMPUTATIONAL PHYSICS,PHYS 2000,PHYSICS ELECTIVE,4.0
Pennsylvania,Gettysburg College,PHY 310,INTRO TO QUANTUM MECHANICS,PHYS 2000,PHYSICS ELECTIVE,4.0
Pennsylvania,Gettysburg College,PHY 312,THERMODYN AND STATISTICAL PHY,PHYS 2000,PHYSICS ELECTIVE,4.0
Pennsylvania,Penn State University,PHYS 213,FLUIDS AND THERMAL PHYSICS,PHYS 2000,PHYSICS ELECTIVE,2.0
Pennsylvania,Swarthmore College,PHYS 005,"SPACETIME, QUANTA, COSMOLOGY",PHYS 2000,PHYSICS ELECTIVE,4.0
SOUTH KOREA,Kookmin University,PHYS 2,MOD PHYSICS FOR MATL SCI.,PHYS 2000,PHYSICS ELECTIVE,3.0
Tennessee,Univ Of The South,PHYS 204,INTERM ELEC/MAGNETISM II,PHYS 2000,PHYSICS ELECTIVE,4.0
UNITED KINGDOM,University College London,PHAS 2224,ATOMIC AND MOLECULAR PHYSICS,PHYS 2000,PHYSICS ELECTIVE,4.0
UNITED KINGDOM,University College London,PHAS 3440,EXPERIMENTAL PHYSICS,PHYS 2000,PHYSICS ELECTIVE,4.0
Vermont,Marlboro College,NSC 2,ELECTRODYNAMICS,PHYS 2000,PHYSICS ELECTIVE,4.0
Vermont,Marlboro College,NSC 427,ELECTRICITY & MAGNETISM,PHYS 2000,PHYSICS ELECTIVE,4.0
Vermont,Vermont Tech College,PHY 3120,INTRO MODERN PHYSICS,PHYS 2000,PHYSICS ELECTIVE,4.0
Washington,University of Washington,PHYS 227,ELEM MATH PHYS,PHYS 2000,PHYSICS ELECTIVE,4.0
Wisconsin,Beloit College,PHYS 210,MODERN PHYSICS,PHYS 2000,PHYSICS ELECTIVE,4.0
