School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CHINA,Nanjing University of Tech.,"PHYS 4
AND PHYS 2
AND PHYS 3","A2 COLLEGE PHYSICS EXPERIMENTS
AND COLLEGE PHYICS 2
AND COLLEG PHYSICS EXPERIMENT A1",PHYS 1100,PHYSICS I,4.0
CHINA,Nankai University,"PHYS 2
AND PHYS 3
AND PHYS 4","BASIC PHYSICS EXPERIMENT
AND COLLEGE PHYSICS 201
AND COLLEGE PHYSICS 2-2","PHYS 1200
AND PHYS 1100","PHYSICS II
AND PHYSICS I","4.0
AND 4.0"
CHINA,Northeastern Univ. of China,"PHYS 3
AND PHYS 1","PHYSICS EXPERIMENT (ENGR) 1
AND COLLEGE PHYSICS (ENGR)",PHYS 1100,PHYSICS I,4.0
CHINA,Northeastern Univ. of China,"PHYS 4
AND PHYS 1","UNIVERSITY PHYSICS EXP (ENGR)
AND COLLEGE PHYSICS (ENGR)",PHYS 1100,PHYSICS I,4.0
CHINA,Ocean University of China,"PHYS 02
AND PHYS 01","COLLEGE PHYSICS EXPERIMENT I
AND COLLEGE PHYSICS II I",PHYS 1100,PHYSICS I,4.0
CHINA,Shanghai Maritime University,"PHYS 2
AND PHYS 1","COLLEGE PHYSICS II
AND COLLEGE PHYSICS I",PHYS 1100,PHYSICS I,4.0
CHINA,Shanghai Ocean University,"PHYS 1
AND PHYS 2","UNIVERSAL PHYSICS B
AND EXPER. UNIVERSITY PHYSICS",PHYS 1100,PHYSICS I,4.0
CHINA,Shanghai Univ. of Eng.Science,PHYS 1,PHYSICS,PHYS 1100,PHYSICS I,4.0
CHINA,Shanghai Univ. of Eng.Science,"PHYS 4
AND PHYS 5
AND PHYS 6","COMPREHENSIVE PHYSICS EXPERIM.
AND GENERAL PHYSICS EXPERIMENTS
AND UNIVERSITY PHYSICS",PHYS 1100,PHYSICS I,4.0
CHINA,Southeast Univ. of China,"PHYS 1
AND PHYS 2","COLLEGE PHYSICS (B1) I
AND PHYSICS EXPERIMENT",PHYS 1100,PHYSICS I,4.0
CHINA,Southwest Jiaotong University,"PHYS 1
AND PHYS 2","UNIVERSITY PHYSICS MI
AND UNIV. PHYSICS EXPERIMENT MI",PHYS 1100,PHYSICS I,4.0
CHINA,Univ. Elec Sci & Tech of China,PHYS 1,COLLEGE PHYSICS I,PHYS 1100,PHYSICS I,4.0
CHINA,Univ. Elec Sci & Tech of China,"PHYS 3
AND ENGR 8","PHYSICAL EXPERIMENTS 1
AND MECHANICS AND THERMODYNAMICS",PHYS 1100,PHYSICS I,4.0
CHINA,Univ. Elec Sci & Tech of China,"PHYS 3
AND PHYS 1
AND PHYS 2","PHYSICAL EXPERIMENTS 1
AND COLLEGE PHYSICS I
AND PHYSICS",PHYS 1100,PHYSICS I,4.0
CHINA,Univ. of Nottingham/Ningbo,EH0SCA 1,FOUNDATION SCIENCE A,PHYS 1100,PHYSICS I,4.0
CHINA,Wuhan University,"PHYS 3
AND PHYS 5","LAB OF COLLEGE PHYSICS B I
AND COLLEGE PHYSICS B 1",PHYS 1100,PHYSICS I,4.0
CHINA,Wuhan University,PHYS 6,COLLEGE PHYSCS B1,PHYS 1100,PHYSICS I,3.0
CHINA,Yangzhou University,PHYS 2,COLLEGE PHYSICS,PHYS 1100,PHYSICS I,4.0
CHINA,Zhejiang Gongshang Univ.,"PHYS 1
AND PHYS 3","COLLEGE PHYSICS I
AND COLLEGE PHYSICS EXPERIMENTS",PHYS 1100,PHYSICS I,4.0
COLOMBIA,Univ. De Los Andes,"UOA 8
AND UOA 2","PHYSICS LAB
AND PHYSICS",PHYS 1100,PHYSICS I,3.0
California,American River Coll,PHYS 410,MECHANICS SOLIDS & FLUIDS,PHYS 1100,PHYSICS I,4.0
California,Bakersfield Coll,PHYS B4A,MECHANICS & WAVE MOTION,PHYS 1100,PHYSICS I,4.0
California,Cabrillo Coll,PHYS 4A,PHYS SCIENTS/ENGNRS,PHYS 1100,PHYSICS I,4.0
California,Calif Institute Tech,PH 001A,CLASSICAL MECH & ELECTROMAG,PHYS 1100,PHYSICS I,3.0
California,Calif Institute Tech,"PH 003
AND PH 001A
AND PH 001B
AND PH 001C
AND PH 002A
AND PH 002B","PHYSICS LABORATORY
AND CLASS MECHANICS & ELECTROMAG
AND CLASS MECHANICS & ELECTROMAG
AND CLASS MECHANICS & ELECTROMAG
AND WAVES, QUAN MECH, STAT PHYSICS
AND STAT PHYS, WAVE & QUAN MECH","PHYS 2000
AND PHYS 2110
AND PHYS 1200
AND PHYS 1100","PHYSICS ELECTIVE
AND MODERN PHYSICS
AND PHYSICS II
AND PHYSICS I","4.0
AND 4.0
AND 4.0
AND 4.0"
California,Calif St U Long Bch,PHYS 151,MECHANICS AND HEAT,PHYS 1100,PHYSICS I,4.0
California,Calif St Univ Dom Hl,"PHY 132
AND PHY 130","GENERAL PHYSICS II
AND GENERAL PHYSICS I","PHYS 1200
AND PHYS 1100","PHYSICS II
AND PHYSICS I","4.0
AND 4.0"
California,Canada Coll,PHYS 260,PHYSICS WITH CALCULUS II,PHYS 1100,PHYSICS I,4.0
California,Citrus Coll,PHYS 201,PHYSICS: MECHANICS,PHYS 1100,PHYSICS I,4.0
California,City Coll San Frnsco,"PHYC 4AL
AND PHYC 4A","PHYSICS LAB FOR SCIEN & ENGRS
AND FOR SCIENTISTS AND ENGINEERS",PHYS 1100,PHYSICS I,4.0
California,Coll Marin,PHYS 207A,MECHANICS & PROPER. OF MATTER,PHYS 1100,PHYSICS I,4.0
California,Colleg of the  Canyons,PHYSIC 220,MECHANICS OF SOLIDS AND FLUIDS,PHYS 1100,PHYSICS I,4.0
California,College of San Mateo,PHYS 250,PHYSICS WITH CALCULUS I,PHYS 1100,PHYSICS I,4.0
California,Cosumnes River Coll,PHYS 411,MECHANICS SOLIDS & FLUIDS,PHYS 1100,PHYSICS I,4.0
California,De Anza College,PHYS 2A,GENERAL INTRO PHYSICS,PHYS 1100,PHYSICS I,4.0
California,Diablo Valley Coll,PHYS 130,MECHANICS AND WAVE MOTION,PHYS 1100,PHYSICS I,4.0
California,Diablo Valley Coll,"PHYS 231
AND PHYS 130
AND PHYS 230","OPTICS AND MODERN PHYSICS
AND MECHANICS AND WAVE MOTION
AND HEAT AND ELECTRO-MAGNETISM","PHYS 1000
AND PHYS 1200
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS II
AND PHYSICS I","2.0
AND 4.0
AND 4.0"
California,Fresno City College,PHYS 4A,PHYS SCIENCE/ENGINEERS,PHYS 1100,PHYSICS I,4.0
California,Harvey Mudd College,"PHYS 024
AND PHYS 022
AND PHYS 023","MECHANICS & WAVE MOTION
AND PHYSICS LABORATORY
AND SPEC RELATIVITY/QUANT MECH","PHYS 1000
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS I","2.0
AND 4.0"
California,Harvey Mudd College,"PHYS 028
AND PHYS 024","PHYSICS LABORATORY
AND MECAHNICS & WAVE MOTION",PHYS 1100,PHYSICS I,4.0
California,Irvine Valley Coll,PHYS 4A,GENERAL PHYSICS,PHYS 1100,PHYSICS I,4.0
California,Los Angeles City Col,PHYSICS 101,PHYS ENGINEERS/SCI,PHYS 1100,PHYSICS I,4.0
California,Los Angeles Valley College,PHYSICS 037,ENG & SCIENTISTS I,PHYS 1100,PHYSICS I,4.0
California,Loyola Marymount University,PHYS 101,INTRO TO MECHANICS,PHYS 1100,PHYSICS I,4.0
California,Marymount College Ca,SCI 230,PHYSICS I WITH CALCULUS,PHYS 1100,PHYSICS I,4.0
California,Merritt College,PHYS 004A,PHYSICS W/CALCULUS,PHYS 1100,PHYSICS I,4.0
California,Mira Costa College,PHYS 151,PHYSICS I,PHYS 1100,PHYSICS I,4.0
California,Mission College,PHY 004A,ENGR PHYSICS-MECH,PHYS 1100,PHYSICS I,4.0
California,Mission College,PHYS 004A,ENGR PHYSICS - MECH.,PHYS 1100,PHYSICS I,4.0
California,Ohlone College,PHYS 140,MECHANICS,PHYS 1100,PHYSICS I,4.0
California,Orange Coast College,PHYS A185,CALCULUS BASED PHYSICS:MECH,PHYS 1100,PHYSICS I,4.0
California,Pasadena City Coll,PHYS 001A,GENERAL PHYSICS,PHYS 1100,PHYSICS I,4.0
California,Pasadena City Coll,"PHYS 001C
AND PHYS 001A
AND PHYS 001B","GENERAL PHYSICS
AND GENERAL PHYSICS
AND GENERAL PHYSICS","PHYS 1000
AND PHYS 1200
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS II
AND PHYSICS I","4.0
AND 4.0
AND 4.0"
California,Pasadena City Coll,PHYS 031A,GENERAL PHYSICS,PHYS 1100,PHYSICS I,4.0
California,Patten College,"PHY 154L
AND PHY 154","PHYSICS I LAB
AND PHYSICS I",PHYS 1100,PHYSICS I,4.0
California,Pitzer College,PHYS 033L,PRINCIPLES OF PHYSICS,PHYS 1100,PHYSICS I,4.0
California,Rio Hondo College,PHY 211,PHYSICS SCI & ENGINEERS,PHYS 1100,PHYSICS I,4.0
California,Riverside Cmty Coll,PHY 4A,MECHANICS,PHYS 1100,PHYSICS I,4.0
California,Sacramento City Coll,PHYS 410,MECHANICS SOLIDS & FLUIDS,PHYS 1100,PHYSICS I,4.0
California,Saddleback College,PHYS 4A,GENERAL PHYSICS,PHYS 1100,PHYSICS I,4.0
California,Saint Mary's College,"PHYSI 002
AND PHYSI 001","PHYSICS I LABORATORY
AND INTRO TO PHYSICS I",PHYS 1100,PHYSICS I,4.0
California,San Diego City Coll,PHYS 195,MECHANICS,PHYS 1100,PHYSICS I,4.0
California,San Diego City Coll,"PHYS 196A
AND PHYS 195A","PROBLEMS IN MECHANICS
AND MECHANICS",PHYS 1100,PHYSICS I,4.0
California,San Frncsco State Un,"PHYS 222
AND PHYS 220","GENE PHYSICS W/CALC I LAB
AND GEN PHYSICS W/CALC I",PHYS 1100,PHYSICS I,4.0
California,San Jose City Coll,PHYS 004A,GENERAL PHYSICS,PHYS 1100,PHYSICS I,4.0
California,Santa Barbara City C,"PHYS 123
AND PHYS 121
AND PHYS 122","HEAT, LIGHT AND MODERN PHYSICS
AND MECHANICS OF SOLIDS AND FLUIDS
AND ELECTRICITY AND MAGNETISM","PHYS 1200
AND PHYS 1100","PHYSICS II
AND PHYSICS I","4.0
AND 4.0"
California,Santa Clara Univ,"PHYS 31
AND PHYS 32","PHYS SCIENTIST & ENGRS I
AND PHYS SCIENTISTS & ENGRS II",PHYS 1100,PHYSICS I,4.0
California,Santa Clara Univ,"PHYS 33
AND PHYS 31
AND PHYS 32","PHYSICS:SCIENCE & ENGR III
AND PHYS SCIENTISTS & ENGRS I
AND PHYS SCIENTISTS & ENGRS II","PHYS 1000
AND PHYS 1200
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS II
AND PHYSICS I","4.0
AND 4.0
AND 4.0"
California,Sierra College,"PHYS 0205L
AND PHYS 0205","PRIN OF PHYSICS LAB: MECHAN
AND PRINPL OF PHYSICS: MECHANIC",PHYS 1100,PHYSICS I,4.0
California,Skyline College,PHYS 250,PHYSICS WITH CALCULUS I,PHYS 1100,PHYSICS I,4.0
California,Thomas Aquinas Coll,"SCI 4 B
AND SCI 3 A
AND SCI 3 B
AND SCI 4 A","NATURAL SCI IV: OPTICS/ELECTRO
AND NATURAL SCIENCE III: MATH PHYS
AND NATURAL SCIENCE III: MATH PHYS
AND NATURAL SCI IV: OPTICS/ELECTRO",PHYS 1100,PHYSICS I,4.0
California,Univ Calif Davis,"PHYSICS 009B
AND PHYSICS 009A","CLASSICAL PHYSICS
AND CLASSICAL PHYSICS",PHYS 1100,PHYSICS I,4.0
California,Univ California-Santa Barbara,"PHYS 2
AND PHYS 1","BASIC PHYSICS
AND BASIC PHYSICS",PHYS 1100,PHYSICS I,4.0
California,Univ Of San Diego,"PHYS 136L
AND PHYS 136","GENERAL PHYSICS I LAB
AND GENERAL PHYSICS I",PHYS 1100,PHYSICS I,4.0
California,Univ San Francisco,PHYS 110,GENERAL PHYSICS I,PHYS 1100,PHYSICS I,4.0
California,Univ of California Los Angeles,PHYSICS 1A,MECHANICS,PHYS 1100,PHYSICS I,4.0
California,Univ of California Los Angeles,"PHYSICS 4AL
AND PHYSICS 1A
AND PHYSICS 1B","LAB - MECHANICS
AND MECHANICS
AND OSCILTNS & WAVES & FLDS",PHYS 1100,PHYSICS I,4.0
California,West Valley Coll,PHYS 004A,ENGR PHYSICS-MECH,PHYS 1100,PHYSICS I,4.0
Colorado,Colorado College,PHYS 241,INTRO CLASSICAL PHYSICS I,PHYS 1100,PHYSICS I,4.0
Colorado,Colorado Sch Mines,PHGN 100,PHYSICS I - MECHANICS,PHYS 1100,PHYSICS I,4.0
Colorado,Ft Lewis College,PHYS 217,PHYSICS - SCIENCE & ENGR I,PHYS 1100,PHYSICS I,4.0
Colorado,Pikes Peak Cc,PHY 211,PHYSICS CALC-BASED I/LAB,PHYS 1100,PHYSICS I,4.0
Colorado,Red Rocks Cmty Coll,PHY 211,PHYSICS CALC-BASED I/LAB,PHYS 1100,PHYSICS I,4.0
Colorado,Univ Colorado Boulder,PHYS 1110,GENERAL PHYSICS I,PHYS 1100,PHYSICS I,4.0
Colorado,University Of Denver,"PHYS 1212
AND PHYS 1211","UNIVERSITY PHYSICS II
AND UNIVERSITY PHYSICS I",PHYS 1100,PHYSICS I,4.0
Colorado,University Of Denver,"PHYS 1221
AND PHYS 1211","UNIVERSITY PHYSICS LAB I
AND UNIVERSITY PHYSICS I",PHYS 1100,PHYSICS I,4.0
Connecticut,Centrl Conn St Univ,PHYS 125,UNIVERSITY PHYSICS I,PHYS 1100,PHYSICS I,4.0
Connecticut,Fairfield University,"PS 0115
AND PS 0115L","GENERAL PHYSICS I
AND GENERAL PHYSICS I LAB",PHYS 1100,PHYSICS I,4.0
Connecticut,Gateway Cmty-Tech Cl,PHY I221,CALCULUS BASED PHYSICS I,PHYS 1100,PHYSICS I,4.0
Connecticut,Housatonic Community College,PHY E221,CALCULUS-BASED PHYSICS I,PHYS 1100,PHYSICS I,4.0
Connecticut,Manchester Community College,PHY B221,CALCULUS-BASED PHYSICS I,PHYS 1100,PHYSICS I,4.0
Connecticut,Middlesex Cmty-Tech,PHY F221,CALCULUS BASED PHYSICS I,PHYS 1100,PHYSICS I,4.0
Connecticut,Northwestern Connecticut CC,PHY C221,CALCULUS-BASED PHYSICS W/LAB,PHYS 1100,PHYSICS I,4.0
Connecticut,Norwalk Community College,PHY D205,PHYSICS FOR SCI & ENGR,PHYS 1100,PHYSICS I,4.0
Connecticut,Norwalk Community College,PHY D221,CALC BASED PHYSICS I,PHYS 1100,PHYSICS I,4.0
Connecticut,Quinnipiac University,"PH 110L
AND PH 110","ELEMENTS OF PHYSICS I LAB
AND GENERAL PHYSICS I",PHYS 1100,PHYSICS I,4.0
Connecticut,Quinnipiac University,PHY 121,UNIVERSITY PHYSICS,PHYS 1100,PHYSICS I,4.0
Connecticut,Quinnipiac University,"PHY 121L
AND PHY 121","UNIVERSITY PHYSICS LAB
AND UNIVERSITY PHYSICS",PHYS 1100,PHYSICS I,4.0
Connecticut,Sacred Heart Univ,"PY 153
AND PY 151","PRINCIPLES OF PHYSICS I LAB
AND PRINCIPLES OF PHYSICS I",PHYS 1100,PHYSICS I,4.0
Connecticut,Southern Conn St Univ,PHY 230,PHYSICS FOR ENGR & SCIENTISTS,PHYS 1100,PHYSICS I,4.0
Connecticut,Tunxis Community College,PHY J221,CALCULUS BASED PHYSICS 1,PHYS 1100,PHYSICS I,4.0
Connecticut,US Coast Guard Acad,USCGA 5262,PHYSICS I,PHYS 1100,PHYSICS I,4.0
Connecticut,Univ of Connecticut,PHYS 131Q,GENERAL PHYSICS W/CALC,PHYS 1100,PHYSICS I,4.0
Connecticut,Univ of Connecticut,PHYS 1401Q,GENERAL PHYSICS WITH CALCULUS,PHYS 1100,PHYSICS I,
Connecticut,Univ of Connecticut,PHYS 1501Q,PHYSICS FOR ENGINEERS I,PHYS 1100,PHYSICS I,4.0
Connecticut,University of Hartford,PHY 112,CALCULUS BASED PHYSICS I,PHYS 1100,PHYSICS I,4.0
Delaware,Delaware Tec Cc Stan,"PHY 171
AND PHY 281","PHSYICS I
AND PHYSICS I WITH CALCULUS",PHYS 1100,PHYSICS I,4.0
Delaware,University of Delaware,"PHYS 227
AND PHYS 207","FUNDAMENTALS OF PHYS LAB I
AND FUNDAMENTALS OF PHYSICS I",PHYS 1100,PHYSICS I,4.0
District of Columbia,George Washington University,PHYS 1021,UNIVERSITY PHYSICS I,PHYS 1100,PHYSICS I,4.0
District of Columbia,Georgetown Univ,PHYS 105,MECHANICS,PHYS 1100,PHYSICS I,4.0
District of Columbia,The American Univers,PHYS 110,PRINCIPLES OF PHYSICS I,PHYS 1100,PHYSICS I,4.0
District of Columbia,Univ Dist Columbia,"1539 201
AND 1539 205","UNIVERSITY PHYSICS I
AND UNIVERSITY PHYSICS I LAB",PHYS 1100,PHYSICS I,4.0
EGYPT,Alexandria University,MP 031,PHYSICS I,PHYS 1100,PHYSICS I,4.0
Florida,Broward College,"PHY 2048L
AND PHY 2048","GEN PHYS W/CALC I LAB
AND GEN PHYS W/CALC I",PHYS 1100,PHYSICS I,4.0
Florida,Daytona State College,"PHY 2048
AND PHY 2048L","PHYSICS W/CALCULUS
AND PHYSICS W/CALCULUS LAB",PHYS 1100,PHYSICS I,4.0
Florida,Eckerd College,PH 241N,FUNDAMENTAL PHYSICS W/LAB,PHYS 1100,PHYSICS I,4.0
Florida,Embry-Riddle Aero Un,"PS 150
AND PS 160
AND PS 253","PHYSICS I FOR ENGINEERS
AND PHYSICS II FOR ENGINEERS
AND PHYSICS III LAB FOR ENGINEERS",PHYS 1100,PHYSICS I,4.0
Florida,Embry-Riddle Aero Un,"PS 160
AND PHYS 250
AND PS 150","PHYSICS FOR ENGINEERS II
AND PHYSICS III FOR ENGINEERS
AND PHYSICS FOR ENGINEERS I","PHYS 1200
AND PHYS 1100","PHYSICS II
AND PHYSICS I","4.0
AND 4.0"
Florida,Embry-Riddle Aero Un,"PS 216
AND PS 215","PHYSICS LABORATORY I
AND PHYSICS I",PHYS 1100,PHYSICS I,4.0
Florida,Florida Atlantic Unv,PHY 2048,GENERAL PHYSICS I,PHYS 1100,PHYSICS I,4.0
Florida,Florida Institute Technology,"PHY 2091
AND PHY 1001","PHYSICS LAB 1
AND PHYSICS 1",PHYS 1100,PHYSICS I,4.0
Florida,Florida International Univ.,"PHY 2048
AND PHY 2048L","PHYSICS WITH CALCULUS I
AND GENERAL PHYSICS LAB",PHYS 1100,PHYSICS I,4.0
Florida,Florida State College,PHY 2048C,PHYSICS I WITH CALCULUS,PHYS 1100,PHYSICS I,4.0
Florida,Florida State Univ,PHY 2048C,GENERAL PHYSICS A,PHYS 1100,PHYSICS I,4.0
Florida,Hillsborough C C,"PHY 2048L
AND PHY 2048","PHYSICS/CALC I LAB
AND PHYSICS W/CALC I",PHYS 1100,PHYSICS I,4.0
Florida,Miami-Dade Cc North,"PHY 2048L
AND PHY 2048","PHYSICS W/CALC LAB
AND PHYSICS W/CALCULUS",PHYS 1100,PHYSICS I,4.0
Florida,Miami-Dade Cc South,"PHY 2048
AND PHY 2048L","PHYSICS WITH CALCULUS
AND PHYSICS WITH CALCULUS LAB 1",PHYS 1100,PHYSICS I,4.0
Florida,Palm Bch Comm Coll,"PHY 2048L
AND PHY 2048","PHYSICS LAB
AND PHYSICS W/CALCULUS",PHYS 1100,PHYSICS I,4.0
Florida,Pasco-Hrnando Cc Brk,PHY 2048C,PHSYICS I - CALCULUS,PHYS 1100,PHYSICS I,4.0
Florida,Santa Fe Cmty Coll,"PHY 2048L
AND PHY 2048","PHY 1 LAB/CAL
AND PHY 1 W/CALC",PHYS 1100,PHYSICS I,4.0
Florida,St Petersburg Jr Col,"PHY 1048L
AND PHY 2048","PHYSICS LABORATORY I
AND PHYSICS I",PHYS 1100,PHYSICS I,4.0
Florida,Univ Central Florida,PHY 2048C,GEN PHYSICS USING CALCULUS 1,PHYS 1100,PHYSICS I,4.0
Florida,Univ South Florida,"PHY 2048L
AND PHY 2048","GENERAL PHYSICS LABORATORY
AND GENERAL PHYSICS I",PHYS 1100,PHYSICS I,4.0
Florida,Univ West Florida,"PHY 2048
AND PHY 2048L","UNIVERSITY PHYSICS I
AND UNIVER. PHYSICS I LAB",PHYS 1100,PHYSICS I,4.0
Florida,Univ of Florida,"PHY 2048L
AND PHY 2048","LAB FOR PHYS 2048
AND PHYSICS WITH CALC I",PHYS 1100,PHYSICS I,4.0
GERMANY,"OvGu, Magdeburg",UM 300009,PHYSICS,"PHYS 2000
AND PHYS 1200
AND PHYS 1100","PHYSICS ELECTIVE
AND PHYSICS II
AND PHYSICS I","4.0
AND 4.0
AND 4.0"
Georgia,Clark Atlanta Univ,"CPHY 121
AND CPHY 121L","PHYSICS I: MECHANICS
AND PHYSICS I: LAB",PHYS 1100,PHYSICS I,4.0
Georgia,Georgia Institute of Tech,PHYS 2211,INTRO PHYSICS I,PHYS 1100,PHYSICS I,4.0
Georgia,Mercer Univ Macon,PHY 161,GENERAL PHYSICS I,PHYS 1100,PHYSICS I,4.0
Georgia,Morehouse College,HPHY 154,MECHANICS,PHYS 1100,PHYSICS I,4.0
Georgia,Spelman College,HPHY 154,MECHANICS (PHYSICS),PHYS 1100,PHYSICS I,4.0
Georgia,Spelman College,SPHY 151,PHYSICS I: MECHANICS & LAB,PHYS 1100,PHYSICS I,4.0
Georgia,Spelman College,"SPHY 151
AND SPHY 251","PHYSICS I: MECHANICS & LAB
AND OSCILLATIONS AND WAVES",PHYS 1100,PHYSICS I,4.0
Georgia,Univ Georgia Athens,PHYS 1211,PRIN PHYSICS FOR SCI. AND ENG,PHYS 1100,PHYSICS I,4.0
Georgia,University of North Georgia,PHYS 1211K,PRINCIPLES OF PHYSICS I,PHYS 1100,PHYSICS I,4.0
Georgia,University of West Georgia,"PHYS 2211
AND PHYS 2211L","PRINC OF PHYSICS I
AND LAB FOR PHYSICS 2211",PHYS 1100,PHYSICS I,4.0
Hawaii,Univ Hawaii At Manoa,"PHYS 170
AND PHYS 170L","GENERAL PHYSICS I
AND GENERAL PHYSICS I LABORATORY",PHYS 1100,PHYSICS I,4.0
