School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
CANADA,University of Toronto,MIE 230H1,ENGINEERING ANALYSIS,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
CHINA,Beijing Forestry University,"MATH 04
AND MATH 02
AND MATH 03","LINEAR ALGEBRA A
AND ADVANCED MATHEMATICS A
AND ADVANCED MATHEMATICS A","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,China Agricultural University,"CAU 10110380
AND CAU 10110210","LINEAR ALGEBRA
AND ADVANCED MATHEMATICS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","3.0
AND 3.0
AND 3.0"
CHINA,China Agricultural University,"CAU 21310025
AND CAU 11310008","MATHEMATICAL ANALYSIS (III)
AND LINEAR ALGEBRA",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
CHINA,Chongqing Univ Posts & Telecom,"MATH 4
AND MATH 1
AND MATH 2","ADVANCED MATHEMATICS II
AND ADVANCED MATHEMATICS
AND LINEAR ALGEBRA","MATH 1010
AND MATH 2010
AND MATH 1020","CALCULUS I
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0
AND 4.0"
CHINA,Chongqing Univ. of Technology,"MATH 4
AND MATH 1
AND MATH 2","ADVANCED MATHEMATICS II
AND ADVANCED MATHEMATICS
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Dalian Univ. of Tech.,DU 101206,LINEAR ALGEBRA,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
CHINA,Dalian Univ. of Tech.,"MATH 5
AND MATH 4","ADVANCED MATHEMATICS III
AND ADVANCED MATHEMATICS II",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
CHINA,Donghua University,"012 141
AND 012 091
AND 012 111
AND 012 121
AND 012 131","ADVANCED MATHEMATICS (4)
AND ENGINEERING MATHEMATICS (1)
AND ADVANCED MATHEMATICS (1)
AND ADVANCED MATHEMATICS (2)
AND ADVANCED MATHEMATICS (3)","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Donghua University,"MATH 1
AND MATH 11
AND MATH 2
AND MATH 4
AND MATH 5","SINGLE-VARIABLE CALC A II
AND LINEAR ALGEBRA
AND SINGLE-VARIABLE CALCULUS A I
AND GEOM & SEVERAL-VAR CALC I A
AND GEOM & SEVERAL-VAR CALC A II","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Donghua University,"MATH 5
AND MATH 10
AND MATH 12
AND MATH 13
AND MATH 14","GEOM & SEVERAL-VAR CALC A II
AND SINGLE VARIABLE CALCULUS B I
AND GEOMETRY & SEVERAL-VAR CAL A I
AND LINEAR ALGEBRA B
AND SINGLE VARIABLE CALCULUS B II","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,East China Univ. of Sci & Tech,"MATH 06
AND MATH 03
AND MATH 04
AND MATH 05","LINEAR ALGEBRA
AND ADVANCED CALCULUS A (I)
AND ADVANCED CALCULUS A (2)
AND FUNCTIONS OF COMPLEX VARIAB","MATH 4300
AND MATH 2010
AND MATH 1020
AND MATH 1010","INTRO TO COMPLEX VARIABLES
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Guangdong University of Tech.,"MATH 3
AND MATH 2","LINEAR ALGEBRA
AND ADVANCED MATH","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Guilin Univ. of Technology,"MATH 3
AND MATH 2","ADVANCED MATHEMATICS I
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
CHINA,Nanjing Univ. of Sci. & Tech.,"MATH 3
AND MATH 1
AND MATH 2","LINEAR ALGEBRA
AND ADVANCED MATHEMATICS
AND ADVANCED MATHEMATICS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Northeastern Univ. of China,"MATH 17
AND MATH 15
AND MATH 16","LINEAR ALGEBRA
AND ADVANCED MATH (1)
AND ADVANCED MATHEMATICS (II)","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Northeastern Univ. of China,"MATH 5
AND MATH 2","ADVANCED CALCULUS II
AND ADVANCED CALCULUS I",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
CHINA,Northeastern Univ. of China,"MATH 7
AND MATH 1
AND MATH 2
AND MATH 4
AND MATH 5","MATHEMATICAL ANALYSIS III
AND MATHEMATICAL ANALYSIS I
AND ADVANCED CALC I
AND MATHEMATICAL ANALYSIS II
AND ADV CALC II","MATH 4210
AND MATH 4800
AND MATH 4200
AND MATH 2010
AND MATH 1020
AND MATH 1010","MATH ANALYSIS II
AND NUMERICAL COMPUTING
AND MATHEMATICAL ANALYSIS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Ocean University of China,"MATH 3
AND MATH 1
AND MATH 2","LINEAR ALGEBRA
AND CALCULUS I
AND CALCULUS II","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Ocean University of China,"MATH 5
AND MATH 3
AND MATH 4","LINEAR ALGEBRA
AND ADVANCED MATHEMATICS III
AND ADVANCED MATHEMATICS II 2","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Shanghai Business School,"MATH 04
AND MATH 01","LINEAR ALGEBRA
AND DISCRETE MATHEMATICS",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
CHINA,Shanghai U of Finance &Econ.,"MATH 04
AND MATH 01
AND MATH 03
AND SU 9","MATHEMATICAL ANALYSIS III
AND MATHEMATICAL ANALYSIS I
AND MATHEMATICAL ANALYSIS II
AND LINEAR ALGEBRA","MATH 4200
AND MATH 4600
AND MATH 2010
AND MATH 1020
AND MATH 1010","MATHEMATICAL ANALYSIS
AND ADVANCED CALCULUS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","3.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Shanghai Univ. of Eng.Science,"MATH 1
AND MATH 2
AND MATH 3","ADVANCED MATHEMATICS
AND LINEAR ALGEBRA
AND ADVANCED MATHEMATICS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Shanghai Univ. of Eng.Science,"MATH 6
AND MATH 7
AND MATH 8
AND MATH 9","SINGLE-VARIABLE CALCULUS I
AND SINGLE-VARIABLE CALCULUS 2
AND SEVERAL-VARIABLE CALCULUS 1
AND SEVERAL-VARIABLE OF CALCULUS 2","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Southeast Univ. of China,"MATH 4
AND MATH 5
AND MATH 6","MATH ANALYSIS FOR ENGINEERS I
AND GEOMETRY & ALGEBRA
AND MATH ANALYSIS FOR ENGINEERS II","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Southwest Jiaotong University,"MATH 2
AND MATH 4","LINEAR ALGEBRA M
AND ENG CRS: MATHEMATICS ANALY MII","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
CHINA,Univ. Elec Sci & Tech of China,"MATH 18
AND MATH 10
AND MATH 11
AND MATH 12
AND MATH 6
AND MATH 8","NUMERICAL ALGEBRA
AND MATHEMATICAL ANALYSIS 2
AND LINEAR ALGEBRA 1
AND MATHEMATICAL ANALYSIS 3
AND MATHEMATICAL ANALYSIS 1
AND ANALYTIC GEOMETRY","MATH 4200
AND MATH 4090
AND MATH 4600
AND MATH 2010
AND MATH 1020
AND MATH 1010","MATHEMATICAL ANALYSIS
AND FOUNDATIONS OF ANALYSIS
AND ADVANCED CALCULUS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0
AND 4.0"
CHINA,Univ. of Int'l Business & Econ,MAT 23,MULTIVARIABLE CALCULUS,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
CHINA,Wuhan University,MATH 12,MATHEMATICAL ANALYSIS 3,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
CHINA,Wuhan University,MATH 3,LINEAR ALGEBRA A,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
CHINA,Wuhan University,"MATH 5
AND MATH 6
AND MATH 7","LINEAR ALGEBRA D
AND ADVANCED MATEMATICS B2
AND ADVANCED MATHEMATICS B1","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Xi'an Jiaotong-Liverpool Univ.,"MTH 013
AND MTH 007
AND MTH 008","CALCULUS (SCI & ENGR)
AND LINEAR ALGEBRA
AND MULTIVARIABLE CALC (SCI & ENGR","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Yangzhou University,"MATH 4
AND MATH 1
AND MATH 2","LINEAR ALGEBRA
AND ADVANCED MATHEMATICS BI
AND ADVANCED MATHEMATICS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
CHINA,Zhengzhou Univ.,"MATH 03
AND MATH 01
AND MATH 02","CALCULUS A (II)
AND LINEAR ALGEBRA
AND CALCULUS A (I)","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
California,American River Coll,"MATH 401
AND MATH 402
AND MATH 410","CALCULUS II
AND CALCULUS III
AND INTRO LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,Cabrillo Coll,MATH 5C,CALCULUS III,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,Calif Institute Tech,"ACM 095C
AND ACM 095A
AND ACM 095B","INTRO METH OF APPLIED MATH
AND INTRO METHODS OF APPLIED MATH
AND INTRO METH OF APPLIED MATH","MATH 2000
AND MATH 2010","MATHEMATICS ELECTIVE
AND MULTIVAR CALC & MATRIX ALGEBRA","4.0
AND 4.0"
California,Citrus Coll,MATH 210,CALCULUS III,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,City Coll San Frnsco,"MATH 110C
AND MATH 120","CALCULUS III
AND LINEAR ALGEBRA",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,Colleg of the  Canyons,"MATH 214
AND MATH 213","LINEAR ALGEBRA
AND CALCULUS III",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,Diablo Valley Coll,"MATH 292
AND MATH 192
AND MATH 193
AND MATH 194","ANALY GEOMETRY/CALCULUS III
AND ANALYTIC GEOMETRY/CALCULUS I
AND ANALYTIC GEOMETRY/CALCULUS II
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
California,Evergreen Vally Coll,"MATH 072
AND MATH 073
AND MATH 079","CALCULUS II W/ANALY GEOMETRY
AND MULTIVARIABLE CALCULUS
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,Folsom Lake College,"MATH 401
AND MATH 402
AND MATH 410","CALCULUS II
AND CALCULUS III
AND INTRO LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,Harvey Mudd College,MATH 014,MULTIVARIABLE CALC I,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
California,Harvey Mudd College,"MATH 040
AND MATH 060","INTRO TO LINEAR ALGEBRA
AND MULTIVARIABLE CALCULUS",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
California,Irvine Valley Coll,"MATH 4A
AND MATH 26
AND MATH 3B","ANALY GEOM/CALCULUS III
AND INTRO LINEAR ALGEBRA
AND ANALY GEOM/CALCULUS II","MATH 1020
AND MATH 2010","CALCULUS II
AND MULTIVAR CALC & MATRIX ALGEBRA","4.0
AND 4.0"
California,Los Angeles City Col,"MATH 263
AND MATH 262
AND MATH 270","CALCULUS 3
AND CALCULUS 2
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,Merritt College,MATH 003C,CALCULUS III,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,Mission College,"MAT 004C
AND MAT 004A","LINEAR ALGEBRA
AND MULTIVARIABLE CALCULUS",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,Pasadena City Coll,"MATH 010
AND MATH 005C
AND MATH 5A
AND MATH 5B","LINEAR ALGEBRA AND
AND MULTIVARIABLE CALCULUS
AND CALCULUS
AND CALCULUS","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
California,San Diego City Coll,"MATH 252
AND MATH 254","CALCULUS/ANALYTIC GEORMETRY 3
AND INTRO TO LINEAR ALGEBRA",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,San Frncsco State Un,MATH 325,LINEAR ALGEBRA,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
California,Santa Barbara City C,"MATH 210
AND MATH 160
AND MATH 200","LINEAR ALGEBRA
AND CALCULUS W/ANALYTICAL GEOM II
AND MULTIVARIABLE CALCULUS","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
California,Santa Clara Univ,"MATH 53
AND MATH 11
AND MATH 12
AND MATH 13
AND MATH 14","LINEAR ALGEBRA
AND CALC & ANALY GEOMETRY I
AND CALCULUS & ANALY GEOMETRY II
AND CALC & ANALY GEOMETRY III
AND CALCULUS & ANALYTIC GEOMETR IV","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
California,Univ Calif Davis,MATH 021D,VECTOR ANALYSIS,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,Univ Calif San Diego,"MATH 20C
AND MATH 18","CALCULUS & ANALYT GEOM SCIŊ
AND LINEAR ALGEBRA",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,Univ Calif San Diego,"MATH 20E
AND MATH 18
AND MATH 20C","VECTOR CALCULUS
AND LINEAR ALGEBRA
AND CALCULUS & ANALYT GEOM SCIŊ",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,Univ California-Santa Barbara,"MATH 6B
AND MATH 3A
AND MATH 3B
AND MATH 4A
AND MATH 4B
AND MATH 6A","VECTOR CALCULUS 2
AND CALC WITH APPL I
AND CALC WITH APPL I 2
AND LIN ALG W/APPS
AND DIFF EQUATIONS
AND VECTOR CALCULUS I","MATH 2400
AND MATH 2010
AND MATH 1020
AND MATH 1010","INTRO DIFF EQUATIONS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0
AND 4.0"
California,Univ San Francisco,MATH 130,ELEMENTARY LINEAR ALGEBRA,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
California,Univ of California Los Angeles,"MATH 32B
AND MATH 32A","CALC OF SEVERAL VAR.
AND CALC OF SEVERAL VAR.",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Colorado,Colorado College,"MATH 203
AND PHYS 311","CALCULUS 3
AND VECTOR ANALYSIS",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Colorado,Colorado Sch Mines,MATH 213,CALC FOR SCI & ENG III,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Colorado,Univ Colorado Boulder,APPM 2350,CALCULUS III FOR ENGINEERS,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Colorado,Univ Nthrn Colorado,"MATH 221
AND MATH 233","ELEM LINEAR ALGEBRA
AND CALCULUS III",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Connecticut,Fairfield University,MA 0227,CALCULUS III,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
Connecticut,Fairfield University,MA 227,CALCULUS III-ENG & PHYS MAJORS,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
Connecticut,Gateway Cmty-Tech Cl,MAT E268,CALCULUS III: MULTIVARIABLE,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Connecticut,Gateway Cmty-Tech Cl,MATH E268,CALCULUS III: MULTIVARIABLE,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Connecticut,Norwalk Community College,"MAT D254
AND MAT D256
AND MAT D268
AND MAT D272","CALCULUS I
AND CALCULUS II
AND CALCULUS III: MULTIVARIABLE
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
Connecticut,Norwalk Community College,"MAT D268
AND MAT D272","CALCULUS III
AND LINEAR ALGEBRA",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Connecticut,Quinnipiac University,"MA 242
AND MA 229","MULTIVARIABLE CALCULUS
AND LINEAR ALGEBRA",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Connecticut,Sacred Heart Univ,"MA 261
AND MA 152
AND MA 253
AND MA 254","LINEAR ALGEBRA
AND CALCULUS II
AND CALCULUS III
AND DIFFERENTIAL EQUATIONS","MATH 2400
AND MATH 2010
AND MATH 1020","INTRO DIFF EQUATIONS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0
AND 4.0"
Connecticut,Southern Conn St Univ,"MAT 151
AND MAT 252
AND MAT 372","CALCULUS II
AND CALCULUS III
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
Connecticut,Univ Of New Haven,M 203,CALCULUS III,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Connecticut,Univ of Connecticut,MATH 210Q,MULTIVARIABLE CALCULUS,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Connecticut,Univ of Connecticut,"MATH 2210Q
AND MATH 2110Q","APPLIED LINEAR ALGEBRA
AND MULTIVARIABLE CALCULUS",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Connecticut,Univ of Connecticut,MATH 227Q,APPLIED LINEAR ALGEBRA,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Delaware,University of Delaware,"MATH 349
AND MATH 242
AND MATH 243","ELEMENTARY LINEAR ALGEBRA
AND ANALY GEOM & CALCULUS B
AND ANALYTIC GEOMETRY & CALCULUS C","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
Florida,Florida Atlantic Unv,"MAC 2313
AND MAP 3305
AND MAS 2103","CALCULUS-ANALY GEOMETRY 3
AND ENGINEERING MATHEMATICS 1
AND MATRIX THEORY","MATH 2400
AND MATH 2010
AND MATH 1020","INTRO DIFF EQUATIONS
AND MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","3.0
AND 3.0
AND 4.0"
Florida,Florida State Univ,MAC 2313,CALCULUS W/ANLYT GEOMETRY III,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Florida,St Petersburg Jr Col,"MAS 2103
AND MAC 2311
AND MAC 2312
AND MAC 2313","LINEAR ALGEBRA
AND CALCULUS W/ANALYTICAL GEOM I
AND CALCULUS W/ANALYTIC GEOM II
AND CALCULUS W/ANALYTIC GEOM III","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
Florida,Univ West Florida,"MAC 2312
AND MAC 2313
AND MAS 3105","ANALY GEOM/CALCULUS I
AND ANALY. GEOM/CALCULUS III
AND LINEAR ALGEBRA","MATH 2010
AND MATH 1020","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II","4.0
AND 4.0"
Georgia,Morehouse College,"HMTH 263
AND HMTH 271","CALCULUS III
AND INTRO TO LINEAR ALGEBRA",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Georgia,Morehouse College,"HMTH 271
AND CMAT 211","INTRO TO LINEAR ALGEBRA
AND CALCULUS III",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Georgia,Spelman College,"SMAT 324
AND SMAT 214","CALCULUS III
AND LINEAR ALGEBRA & APPLICATIONS","MATH 2000
AND MATH 2010","MATHEMATICS ELECTIVE
AND MULTIVAR CALC & MATRIX ALGEBRA","4.0
AND 4.0"
INDIA,Sri Sai Ram Engr. College,"MA 1151
AND MA 1101","MATHEMATICS - II
AND MATHEMATICS I","MATH 2010
AND MATH 1020
AND MATH 1010","MULTIVAR CALC & MATRIX ALGEBRA
AND CALCULUS II
AND CALCULUS I","4.0
AND 4.0
AND 4.0"
Idaho,Boise State University,MATH 275,MULTIVARIABLE & VECTOR CALC,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Illinois,Coll Lake County,MTH 246,CALCULUS ANALY GEOM III,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Illinois,College Of Dupage,"MATH 245
AND MATH 234","LINEAR ALGEBRA
AND CALC. & ANALYTIC GEOM. IV",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Illinois,Knox College,"MATH 215
AND MATH 210","VECTOR CALCULUS
AND LINEAR ALGEBRA I","MATH 2940
AND MATH 2010","READINGS IN MATH
AND MULTIVAR CALC & MATRIX ALGEBRA","4.0
AND 4.0"
Illinois,North Central Coll,MTH 254,CALCULUS IV,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,3.0
Illinois,Univ Illinois Urbana,MATH 225,INTRO MATRIX THEORY,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Indiana,Earlham College,"MATH 350
AND MATH 310","MULTIVARIABLE CALCULUS
AND LINEAR ALGEBRA",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Indiana,Indiana-Purdue Univ,"MATH 17100
AND MATH 26100","MULTIDIMENSIONAL MATH
AND MULTIVARIATE CALCULUS",MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
Indiana,Purdue Univ W Lafyte,MA 174,MULTIVARIABLE CALCULUS,MATH 2010,MULTIVAR CALC & MATRIX ALGEBRA,4.0
