School Location,School Name,School id(s),School Course(s),RPI Equiv id(s),RPI Equiv Courses(s),RPI Equiv Credits(s)
New York,Bard College,MATH 275,PROBABILITY AND STATISTICS,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Bronx Cmty Coll,MTH 42,LINEAR ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Brooklyn College,MATH 2001,INTRO ADVANCED MATH,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Broome Cmty Coll,"MAT 264
AND MAT 281","LINEAR ALGEBRA
AND CALCULUS III","MATH 2000
AND MATH 2010","MATHEMATICS ELECTIVE
AND MULTIVAR CALC & MATRIX ALGEBRA","4.0
AND 4.0"
New York,Clarkson University,MA 200,INTRO MATH MODELING & SOFTWARE,MATH 2000,MATHEMATICS ELECTIVE,2.0
New York,Colgate University,MATH 312,APPLIED MATH: SOCIAL SCIENCES,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,College of Saint Rose,MAT 220,FOUNDATIONS OF MATH,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,College of Saint Rose,MAT 340,LINEAR PROG AND GAME THEORY,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,College of Saint Rose,MAT 370,MATH IN WESTERN CIVILIZATION,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Cornell University,MATH 2940,LINEAR ALGEBRA FOR ENGRS,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Fordham University,MATH 1100,FINITE MATHEMATICS,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Fulton-Montgomery Cc,MA 220,LINEAR ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Fulton-Montgomery Cc,MA 2591,LINEAR ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Hudson Vly Cmty Coll,MATH 200,LINEAR ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Ithaca College,MATH 21600,INTRO TO MATHEMATICAL STATS,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Ithaca College,"MATH 23100
AND MATH 21400","LINEAR ALGEBRA
AND DIFFERENTIAL EQUATIONS","MATH 2000
AND MATH 2400","MATHEMATICS ELECTIVE
AND INTRO DIFF EQUATIONS","2.0
AND 4.0"
New York,Ithaca College,MATH 27000,MATH REASOING W/DISCRETE,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Kingsborough C C,"MAT 05500
AND MAT 05600","DIFFERENTIAL EQUATIONS
AND LINEAR ALGEBRA","MATH 2000
AND MATH 2400","MATHEMATICS ELECTIVE
AND INTRO DIFF EQUATIONS","2.0
AND 4.0"
New York,Le Moyne College,MTH 307,COMBINATORIAL/GRAPH THEORY,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Mohawk Valley C C,MA 110,ELEMENTARY STATISTICS,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Mohawk Valley C C,MA 275,DIS ALGEBRAIC STR.,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Nassau Cmty College,MAT 200,FOUND OF ADVANCED MATH,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,New York University,MATH-UA 325,ANALYSIS I,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Polytechnic Inst. of NY Univ.,MA 2132,DIFFERENTIAL EQUATIONS,MATH 2000,MATHEMATICS ELECTIVE,2.0
New York,Polytechnic Inst. of NY Univ.,"MA 2212
AND MA 2222","DATA ANALYSIS I
AND DATA ANALYSIS II",MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Polytechnic Inst. of NY Univ.,MA 3012,INTRO TO PROBABILITY I,MATH 2000,MATHEMATICS ELECTIVE,2.0
New York,Queens College,MATH 245,MATHEMATICAL MODELS,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Roberts Wesleyan Col,MTH 315,MATH METHODS FOR SCIENCE,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Roberts Wesleyan Col,MTH 404,MATH MODELING,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Rochester Inst of Technology,1016 366,DISCRETE MATHEMATICS II,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Rochester Inst of Technology,MATH 326,BOUNDARY VALUE PROBLEMS,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Russell Sage College,MAT 203,MULTIMARIATE CALCULUS III,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 214,CALCULUS OF SEVERAL VAR,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,SUNY Albany,MAT 220,LINEAR ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 308,TOPICS IN STATISTICAL INFERENC,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 314,ANALYSIS FOR APPLICATIONS I,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 315,ANALYSIS FOR APPLICATIONS II,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 326,CLASSICAL ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 327,ELEMENTARY ABSTRACT ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 331,TRANSFORMATION GEOMETRY,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 342,ELEMENTARY TOPOLOGY,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 369,STATISTICS AND DATA ANALYSIS,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 372,LINEAR PROG AND GAME THEORY,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 387,DISCRETE PROBABILITY,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 403,LIFE CONTINGENCIES I,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Albany,MAT 404,LIFE CONTINGENCIES II,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Coll New Paltz,64359 89,ORDINARY DIFF EQUATIONS,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,SUNY Coll New Paltz,64363 01,COMBINATORICS,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Coll New Paltz,MAT 341,APPLIED MATHEMATICS 1,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Coll New Paltz,MAT 342,APPLIED MATHEMATICS 2,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Geneseo,MATH 239,INTRO TO MATHEMATICAL PROOF,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Oneonta,MATH 335,MODERN GEOMETRY I,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,SUNY Plattsburgh,"MAT 231
AND MAT 301","SETS, FUNCTNS & RELATIONS
AND INTRO ABSTRACT ALGEBRA",MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Siena College,MATH 330,INTRO TO APPLIED MATH I,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Siena College,"QBUS 110
AND QBUS 100","MATH FOR DECISION MAKING II
AND MATH FOR DECISION MAKING",MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Skidmore College,MA 376,MATH AND THE ART OF ESCHER,MATH 2000,MATHEMATICS ELECTIVE,2.0
New York,St John Fisher Coll,"PHYS 334
AND PHYS 333","MATH METHODS PHYSICS II
AND MATH METHODS PHYSICS I",MATH 2000,MATHEMATICS ELECTIVE,6.0
New York,St Johns Univ Jamca,MTH 1017,MATHEMATICAL LOGIC,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,St Lawrence Univ,MATH 280,A BRIDGE TO HIGHER MATH,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Suny Coll Tech Cnton,MATH 391,TOPIC: ADVANCED CALC,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,Syracuse University,MAT 517,PARTIAL DIFF EQ & FOURIER SER,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,The City College of New York,MATH 30800,BRIDGE TO ADV MATH,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,The City College of New York,MATH 31503,ADV PROBLEM SOLVING,MATH 2000,MATHEMATICS ELECTIVE,3.0
New York,University of Rochester,ME 201,APPL BOUNDARY VALUE PROB,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Webb Institute,MATH 4,ADV. ENGINEERING MATHEMATICS,MATH 2000,MATHEMATICS ELECTIVE,4.0
New York,Westchester Cmty Col,MATH 250,INTRO TO MATHEMATICAL PROOFS,MATH 2000,MATHEMATICS ELECTIVE,3.0
North Carolina,North Carolina St U,MA 225,FOUNDATIONS ADVANCE MATH,MATH 2000,MATHEMATICS ELECTIVE,3.0
North Dakota,Un N Dakota Grnd Frk,MATH 265,CALCULUS III,MATH 2000,MATHEMATICS ELECTIVE,4.0
Ohio,Kenyon College,MATH 222,FOUNDATIONS,MATH 2000,MATHEMATICS ELECTIVE,4.0
Ohio,Oberlin College,MATH 345,INFORMATION THEORY,MATH 2000,MATHEMATICS ELECTIVE,4.0
Ohio,Wright State U Daytn,MTH 419,CRYPTOGRAPHY & DATA SECURITY,MATH 2000,MATHEMATICS ELECTIVE,3.0
Oregon,Mount Hood Cmty Coll,MTH 256,DIFFERENTIAL EQUATIONS,MATH 2000,MATHEMATICS ELECTIVE,4.0
Oregon,Mount Hood Cmty Coll,MTH 261,LINEAR ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,4.0
Oregon,Portland Cmty Coll,MTH 254,VECTOR CALCULUS I,MATH 2000,MATHEMATICS ELECTIVE,4.0
Oregon,University Of Oregon,MATH 410,STOCHASTIC PROCESSES,MATH 2000,MATHEMATICS ELECTIVE,4.0
Oregon,Willamette Univ,MATH 251W,FOUNDATIONS OF ADVANCED MATH,MATH 2000,MATHEMATICS ELECTIVE,4.0
Pennsylvania,Carnegie Mellon Univ,MSC 21259,CALCULUS IN 3-D,"MATH 2000
AND MATH 2011","MATHEMATICS ELECTIVE
AND MULTIVARIABLE CALCULUS","1.0
AND 2.0"
Pennsylvania,Carnegie Mellon Univ,STA 36201,STATISTICAL REASONING&PRACTICE,MATH 2000,MATHEMATICS ELECTIVE,3.0
Pennsylvania,Drexel University,MATH 220,INTRO TO MATH REASONING,MATH 2000,MATHEMATICS ELECTIVE,3.0
Pennsylvania,Drexel University,MATH 322,COMPLEX VARIABLES,MATH 2000,MATHEMATICS ELECTIVE,4.0
Pennsylvania,Drexel University,MATH 323,PARTIAL DIFFERENTIAL EQUATIONS,MATH 2000,MATHEMATICS ELECTIVE,4.0
Pennsylvania,Drexel University,MATH 387,LINEAR ALGEBRA II,MATH 2000,MATHEMATICS ELECTIVE,3.0
Pennsylvania,Franklin & Marshall,MAT 211,INTRO TO HIGHER MATHEMATICS,MATH 2000,MATHEMATICS ELECTIVE,4.0
Pennsylvania,Franklin & Marshall,MAT 215,INTRO TO STATISICAL MODELING,MATH 2000,MATHEMATICS ELECTIVE,4.0
Pennsylvania,Keystone College,MATH 2115,STATISTICS,MATH 2000,MATHEMATICS ELECTIVE,3.0
Pennsylvania,Lafayette College,MATH 272,LINEAR ALGEBRA WITH APP,"MATH 2000
AND MATH 2010","MATHEMATICS ELECTIVE
AND MULTIVAR CALC & MATRIX ALGEBRA","2.0
AND 2.0"
Pennsylvania,Lafayette College,MATH 282,TECHN OF MATH MODELING,MATH 2000,MATHEMATICS ELECTIVE,4.0
Pennsylvania,Swarthmore College,MATH 063,REAL ANALYSIS I,MATH 2000,MATHEMATICS ELECTIVE,4.0
Pennsylvania,Univ Pittsburgh Pitts,MATH 0280,INTRO TO MATRICES & LINEAR ALG,MATH 2000,MATHEMATICS ELECTIVE,3.0
Pennsylvania,Univ Pittsburgh Pitts,MATH 1012,INTRO THEORETICAL MATHEMATICS,MATH 2000,MATHEMATICS ELECTIVE,3.0
Pennsylvania,West Chester Univ Pa,MAT 121,STATISTICS,MATH 2000,MATHEMATICS ELECTIVE,3.0
SINGAPORE,Nanyang Tech. Univ.,CZ 1001,DISCRETE MATHEMATICS,MATH 2000,MATHEMATICS ELECTIVE,3.0
SOUTH KOREA,Kookmin University,MATH 3,MATHEMATICS FOR MATL SCI I,MATH 2000,MATHEMATICS ELECTIVE,3.0
UNITED KINGDOM,University of Leeds,MATH 1510,FINANCIAL MATHEMATICS 1,MATH 2000,MATHEMATICS ELECTIVE,4.0
Vermont,Johnson St Coll,MAT 3210,LINEAR ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,3.0
Virginia,College of William and Mary,MATH 214,FOUNDATIONS OF MATH,MATH 2000,MATHEMATICS ELECTIVE,3.0
Virginia,Emory & Henry Coll,MATH 340,GEOMETRY,MATH 2000,MATHEMATICS ELECTIVE,3.0
Virginia,Northern Virginia CC Annandale,MTH 285,LINEAR ALGEBRA,"MATH 2000
AND MATH 2012","MATHEMATICS ELECTIVE
AND MATRIX ALGEBRA","1.0
AND 2.0"
Washington,Bellevue College,MATH 227,SEVERAL-VARIABLE CALCULUS,MATH 2000,MATHEMATICS ELECTIVE,4.0
Wisconsin,Beloit College,MATH 175,LINEAR ALGEBRA,MATH 2000,MATHEMATICS ELECTIVE,2.0
